row_label_raw,row_label_full,col_0,Ending balance,Beginning balance,numeric__Ending balance,numeric__Beginning balance
Entrusted investor's deposits,Entrusted investor's deposits,Entrusted investor's deposits,"81,793,006,263","25,876,975,086",,
Portfolio of entrusted investors,Portfolio of entrusted investors,Portfolio of entrusted investors,"337,928,870,946","120,729,131,986",,
Receivables of entrusted investors,Receivables of entrusted investors,Receivables of entrusted investors,"1,720,998,972","223,290,319",,
Payables of entrusted investors,Payables of entrusted investors,Payables of entrusted investors,"19,853,838,454","1,367,825,276",,
