row_label_raw,row_label_full,STT,Danh mục các loại tài sản tài chính,Giá trị mua theo số kế toán,Giá trị hợp lý,Số dư chênh lệch đánh giá lại cuối năm,Số dư chênh lệch đánh giá lại đầu năm,Đơn vị tính: VND Chênh lệch thuần điều chỉnh số kế toán trong năm,numeric__Danh mục các loại tài sản tài chính,numeric__Giá trị mua theo số kế toán,numeric__Giá trị hợp lý,numeric__Số dư chênh lệch đánh giá lại cuối năm,numeric__Số dư chênh lệch đánh giá lại đầu năm,numeric__Đơn vị tính: VND Chênh lệch thuần điều chỉnh số kế toán trong năm
II,II,II,Loại AFS,522.719.754.651,562.332.851.822,39.613.097.171,(4.741.291.386),44.354.388.557,,522719754651.0,562332851822.0,39613097171.0,-4741291386.0,44354388557.0
1,1,1,Cổ phiếu đăng ký giao dịch UPCoM,71.675.281.043,116.029.669.600,44.354.388.557,-,44.354.388.557,,71675281043.0,116029669600.0,44354388557.0,,44354388557.0
2,2,2,Cổ phiếu chưa niêm yết,342.764.891.142,338.023.599.756,(4.741.291.386),(4.741.291.386),-,,342764891142.0,338023599756.0,-4741291386.0,-4741291386.0,
3,3,3,Trái phiếu chưa niêm yết,108.279.582.466,108.279.582.466,-,-,-,,108279582466.0,108279582466.0,,,
,,,Tổng cộng,43.142.331.377.516,43.000.454.333.223,(141.877.044.293),(109.470.770.458),(32.406.273.835),,43142331377516.0,43000454333223.0,-141877044293.0,-109470770458.0,-32406273835.0
