row_label_raw,row_label_full,col_0,Ending balance,Currency: VNDBeginning balance,numeric__Ending balance,numeric__Currency: VNDBeginning balance
Initial payment,Initial payment,Initial payment,"6,087,814,535","6,087,814,535",,
Addition,Addition,Addition,"7,872,720,527","7,872,720,527",,
Accrued interest,Accrued interest,Accrued interest,"6,039,464,938","6,039,464,938",,
Total,Total,Total,"20,000,000,000","20,000,000,000",,
