row_label_raw,row_label_full,col_0,Ending balance,Beginning balance,numeric__Ending balance,numeric__Beginning balance
USD,USD,USD,"336,561.71","833,572.28",336.56171,833.57228
EUR,EUR,EUR,101.80,101.46,10180.0,10146.0
GBP,GBP,GBP,107.64,107.64,10764.0,10764.0
