row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Chênh lệch lỗ tỷ giá hối đoái đã và chưa thực hiện,Chênh lệch lỗ tỷ giá hối đoái đã và chưa thực hiện,Chênh lệch lỗ tỷ giá hối đoái đã và chưa thực hiện,28.630.349.944,25.495.038.750,28630349944.0,25495038750.0
Chi phí lãi vay ngắn hạn,Chi phí lãi vay ngắn hạn,Chi phí lãi vay ngắn hạn,1.505.764.783.295,1.570.439.043.267,1505764783295.0,1570439043267.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,40.529.004.768,41.713.608.024,40529004768.0,41713608024.0
Tổng cộng,Tổng cộng,Tổng cộng,1.574.924.138.007,1.637.647.690.041,1574924138007.0,1637647690041.0
