row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước,numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
"- Lãi nhượng bán, thanh lý tài sản","Thu nhập khác > - Lãi nhượng bán, thanh lý tài sản","- Lãi nhượng bán, thanh lý tài sản",42.508.969,291.679.175,42508969.0,291679175.0
- Thu nhập khác,Thu nhập khác > - Thu nhập khác,- Thu nhập khác,2.461.728.693,2.122.526.823,2461728693.0,2122526823.0
Tổng thu nhập khác,Thu nhập khác > Tổng thu nhập khác,Tổng thu nhập khác,2.504.237.662,2.414.205.998,2504237662.0,2414205998.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
"- Lỗ nhượng bán, thanh lý tài sản","Chi phí khác > - Lỗ nhượng bán, thanh lý tài sản","- Lỗ nhượng bán, thanh lý tài sản",(665.923.164),(60.808.105),-665923164.0,-60808105.0
- Chi phí khác,Chi phí khác > - Chi phí khác,- Chi phí khác,(2.250.933.770),(862.661.287),-2250933770.0,-862661287.0
Tổng chi phí khác,Chi phí khác > Tổng chi phí khác,Tổng chi phí khác,(2.916.856.934),(923.469.392),-2916856934.0,-923469392.0
Tổng cộng,Chi phí khác > Tổng cộng,Tổng cộng,(412.619.272),1.490.736.606,-412619272.0,1490736606.0
