row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Các khoản đặt cọc để mua dự án và căn hộ (*),Ngắn hạn > Các khoản đặt cọc để mua dự án và căn hộ (*),Các khoản đặt cọc để mua dự án và căn hộ (*),220.000.000.000,20.000.000.000,220000000000.0,20000000000.0
Tạm ứng cho nhân viên,Ngắn hạn > Tạm ứng cho nhân viên,Tạm ứng cho nhân viên,57.184.229.120,17.200.342.843,57184229120.0,17200342843.0
Lãi phải thu từ các bên khác,Ngắn hạn > Lãi phải thu từ các bên khác,Lãi phải thu từ các bên khác,22.400.135.056,25.022.137.775,22400135056.0,25022137775.0
Phải thu từ nhân viên,Ngắn hạn > Phải thu từ nhân viên,Phải thu từ nhân viên,19.458.225.858,8.081.477.807,19458225858.0,8081477807.0
Lãi ngân hàng,Ngắn hạn > Lãi ngân hàng,Lãi ngân hàng,23.200.370.553,17.807.134.353,23200370553.0,17807134353.0
"Các khoản ký quỹ, ký cược khác","Ngắn hạn > Các khoản ký quỹ, ký cược khác","Các khoản ký quỹ, ký cược khác",17.952.269.648,16.405.904.235,17952269648.0,16405904235.0
Phải thu bên liên quan (Thuyết minh số 33),Ngắn hạn > Phải thu bên liên quan (Thuyết minh số 33),Phải thu bên liên quan (Thuyết minh số 33),5.463.990,-,5463990.0,
Khác,Ngắn hạn > Khác,Khác,27.708.647.564,16.875.082.345,27708647564.0,16875082345.0
,,,387.909.341.789,121.392.079.358,387909341789.0,121392079358.0
Dự phòng nợ phải thu ngắn hạn khó đòi,Ngắn hạn > Dự phòng nợ phải thu ngắn hạn khó đòi,Dự phòng nợ phải thu ngắn hạn khó đòi,(27.897.802.735),(5.672.325.677),-27897802735.0,-5672325677.0
GIÁ TRỊ THUÀN,Ngắn hạn > GIÁ TRỊ THUÀN,GIÁ TRỊ THUÀN,360.011.539.054,115.719.753.681,360011539054.0,115719753681.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Các khoản ký quỹ,Dài hạn > Các khoản ký quỹ,Các khoản ký quỹ,25.259.641.505,9.086.833.783,25259641505.0,9086833783.0
Khác,Dài hạn > Khác,Khác,2.042.373.091,185.253.662,2042373091.0,185253662.0
,,,27.302.014.596,9.272.087.445,27302014596.0,9272087445.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,387.313.553.650,124.991.841.126,387313553650.0,124991841126.0
