row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Doanh thu gộp,Doanh thu gộp,Doanh thu gộp,10.787.641.014.042,5.132.816.941.833,10787641014042.0,5132816941833.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu hợp đồng xây dựng,Trong đó: > Doanh thu hợp đồng xây dựng,Doanh thu hợp đồng xây dựng,9.269.552.134.872,4.965.567.830.791,9269552134872.0,4965567830791.0
Doanh thu bán căn hộ và đất nền,Trong đó: > Doanh thu bán căn hộ và đất nền,Doanh thu bán căn hộ và đất nền,800.654.741.799,-,800654741799.0,
Doanh thu kinh doanh cơ sở hạ tầng,Trong đó: > Doanh thu kinh doanh cơ sở hạ tầng,Doanh thu kinh doanh cơ sở hạ tầng,320.133.804.968,-,320133804968.0,
Doanh thu bán hàng hóa bất động sản,Trong đó: > Doanh thu bán hàng hóa bất động sản,Doanh thu bán hàng hóa bất động sản,297.187.514.248,106.713.550.448,297187514248.0,106713550448.0
Doanh thu bán hàng hóa,Trong đó: > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,17.218.638.233,14.850.673.752,17218638233.0,14850673752.0
Khác,Trong đó: > Khác,Khác,82.894.179.922,45.684.886.842,82894179922.0,45684886842.0
Giảm giá hàng bán,Trong đó: > Giảm giá hàng bán,Giảm giá hàng bán,(21.435.189.943),(54.789.692.545),-21435189943.0,-54789692545.0
Doanh thu thuần,Trong đó: > Doanh thu thuần,Doanh thu thuần,10.766.205.824.099,5.078.027.249.288,10766205824099.0,5078027249288.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu hợp đồng xây dựng (*),Trong đó: > Doanh thu hợp đồng xây dựng (*),Doanh thu hợp đồng xây dựng (*),9.249.364.508.929,4.910.778.138.246,9249364508929.0,4910778138246.0
Doanh thu bán căn hộ và đất nền,Trong đó: > Doanh thu bán căn hộ và đất nền,Doanh thu bán căn hộ và đất nền,799.408.415.849,-,799408415849.0,
Doanh thu kinh doanh cơ sở hạ tầng (**),Trong đó: > Doanh thu kinh doanh cơ sở hạ tầng (**),Doanh thu kinh doanh cơ sở hạ tầng (**),320.132.566.918,-,320132566918.0,
Doanh thu bán hàng hóa bất động sản,Trong đó: > Doanh thu bán hàng hóa bất động sản,Doanh thu bán hàng hóa bất động sản,297.187.514.248,106.713.550.448,297187514248.0,106713550448.0
Doanh thu bán hàng hóa,Trong đó: > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,17.218.638.233,14.850.673.752,17218638233.0,14850673752.0
Khác,Trong đó: > Khác,Khác,82.894.179.922,45.684.886.842,82894179922.0,45684886842.0
