row_label_raw,row_label_full,Tên công ty con,Trụ sở chính,Hoạt động chính,Tình trạng,% sở hữu,numeric__Trụ sở chính,numeric__Hoạt động chính,numeric__Tình trạng,numeric__% sở hữu
Công ty Cổ phầnNhà Hòa Bình,Công ty Cổ phầnNhà Hòa Bình,Công ty Cổ phầnNhà Hòa Bình,Thành phốHồ Chí Minh,Kinh doanh phát triển các dự án bất động sản,Đang hoạt động,"99,85",,,,99.85
Công ty Cổ phầnĐầu tư và Phát triển Hòa Yên,Công ty Cổ phầnĐầu tư và Phát triển Hòa Yên,Công ty Cổ phầnĐầu tư và Phát triển Hòa Yên,TỉnhPhú Yên,Đầu tư các dự án xây dựng công trình giao thông,Đang hoạt động,"99,55",,,,99.55
Công ty Cổ phầnSản xuất và Trang trí Mộc Hòa Bình,Công ty Cổ phầnSản xuất và Trang trí Mộc Hòa Bình,Công ty Cổ phầnSản xuất và Trang trí Mộc Hòa Bình,Thành phốHồ Chí Minh,"Sản xuất, mua bán, gia công và lắp đặt hàng mộc gia dụng, hàng trang trí nội thất",Đang hoạt động,"98,96",,,,98.96
Công ty TNHH MTVMáy Xây dựngMatec,Công ty TNHH MTVMáy Xây dựngMatec,Công ty TNHH MTVMáy Xây dựngMatec,Thành phốHồ Chí Minh,Cho thuê máy móc cơ điện và thiết bị xây dựng,Đang hoạt động,"100,00",,,,100.0
Công ty TNHHXây dựng Anh Huy,Công ty TNHHXây dựng Anh Huy,Công ty TNHHXây dựng Anh Huy,Thành phốHồ Chí Minh,Trang trí nội thất; sản xuất vật liệu xây dựng (cửa nhóm); san lắp mặt bằng và mua bán vật tư xây dựng,Đang hoạt động,"96,00",,,,96.0
Công ty Cổ phần Xuất Nhập khẩu Việt Ta,Công ty Cổ phần Xuất Nhập khẩu Việt Ta,Công ty Cổ phần Xuất Nhập khẩu Việt Ta,Thành phốHồ Chí Minh,"Mua bán vật liệu xây dựng, hàng trang trí nội thất; xúc tiến thương mại; đại lý ký gôi hàng hóa; dịch vụ quảng cáo; lắp đặt và gia công hàng trang trí nội thất",Đang hoạt động,"58,20",,,,58.2
