row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,104.804.100.935,25.811.016.365,104804100935.0,25811016365.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,37.943.463.307,12.445.270.432,37943463307.0,12445270432.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,33.957.254.812,8.442.588.551,33957254812.0,8442588551.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,23.806.705.746,-,23806705746.0,
Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,240.000.000,110.440.748,240000000.0,110440748.0
Khác,Khác,Khác,8.856.677.070,4.812.716.634,8856677070.0,4812716634.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,377.610.472.158,119.760.427.181,377610472158.0,119760427181.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,163.275.428.728,115.675.406.846,163275428728.0,115675406846.0
Dự phòng (hoàn nhập dự phòng),Dự phòng (hoàn nhập dự phòng),Dự phòng (hoàn nhập dự phòng),,,,
nợ phải thu khó đòi,Dự phòng (hoàn nhập dự phòng) > nợ phải thu khó đòi,nợ phải thu khó đòi,115.994.279.566,(52.519.813.781),115994279566.0,-52519813781.0
Chi phí dịch vụ mua ngoài,Dự phòng (hoàn nhập dự phòng) > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,63.327.205.480,23.650.136.138,63327205480.0,23650136138.0
Khấu hao và hao mòn tài sản cố định,Dự phòng (hoàn nhập dự phòng) > Khấu hao và hao mòn tài sản cố định,Khấu hao và hao mòn tài sản cố định,10.038.645.214,5.262.649.834,10038645214.0,5262649834.0
Khác,Dự phòng (hoàn nhập dự phòng) > Khác,Khác,24.974.913.170,27.692.048.144,24974913170.0,27692048144.0
TỔNG CỘNG,Dự phòng (hoàn nhập dự phòng) > TỔNG CỘNG,TỔNG CỘNG,482.414.573.093,145.571.443.546,482414573093.0,145571443546.0
