row_label_raw,row_label_full,Dự phòng khoảnđầu tư vào cáccông ty con vàcông ty liên kếtThu nhập chưatính thuế từ hoạtđộng kinh doanhcơ sở hạ tầngThu nhập chưatính thuế phát sinhdo mua công tycon,(29.734.380.735),(16.599.087.183),(13.135.293.552),(16.599.087.183)_1,numeric__(29.734.380.735),numeric__(16.599.087.183),numeric__(13.135.293.552),numeric__(16.599.087.183)_1
Dự phòng khoảnđầu tư vào cáccông ty con vàcông ty liên kếtThu nhập chưatính thuế từ hoạtđộng kinh doanhcơ sở hạ tầngThu nhập chưatính thuế phát sinhdo mua công tycon,Dự phòng khoảnđầu tư vào cáccông ty con vàcông ty liên kếtThu nhập chưatính thuế từ hoạtđộng kinh doanhcơ sở hạ tầngThu nhập chưatính thuế phát sinhdo mua công tycon,Dự phòng khoảnđầu tư vào cáccông ty con vàcông ty liên kếtThu nhập chưatính thuế từ hoạtđộng kinh doanhcơ sở hạ tầngThu nhập chưatính thuế phát sinhdo mua công tycon,(51.001.812.693),(16.034.613.567),(34.967.199.126),-,-51001812693.0,-16034613567.0,-34967199126.0,
Dự phòng khoảnđầu tư vào cáccông ty con vàcông ty liên kếtThu nhập chưatính thuế từ hoạtđộng kinh doanhcơ sở hạ tầngThu nhập chưatính thuế phát sinhdo mua công tycon,Dự phòng khoảnđầu tư vào cáccông ty con vàcông ty liên kếtThu nhập chưatính thuế từ hoạtđộng kinh doanhcơ sở hạ tầngThu nhập chưatính thuế phát sinhdo mua công tycon,Dự phòng khoảnđầu tư vào cáccông ty con vàcông ty liên kếtThu nhập chưatính thuế từ hoạtđộng kinh doanhcơ sở hạ tầngThu nhập chưatính thuế phát sinhdo mua công tycon,-,16.034.613.567,-,-,,16034613567.0,,
Dự phòng khoảnđầu tư vào cáccông ty con vàcông ty liên kếtThu nhập chưatính thuế từ hoạtđộng kinh doanhcơ sở hạ tầngThu nhập chưatính thuế phát sinhdo mua công tycon,Dự phòng khoảnđầu tư vào cáccông ty con vàcông ty liên kếtThu nhập chưatính thuế từ hoạtđộng kinh doanhcơ sở hạ tầngThu nhập chưatính thuế phát sinhdo mua công tycon,Dự phòng khoảnđầu tư vào cáccông ty con vàcông ty liên kếtThu nhập chưatính thuế từ hoạtđộng kinh doanhcơ sở hạ tầngThu nhập chưatính thuế phát sinhdo mua công tycon,(80.736.193.428),(16.599.087.183),(48.102.492.678),(16.599.087.183),-80736193428.0,-16599087183.0,-48102492678.0,-16599087183.0
Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,(48.277.443.972),(322.960.454),,,-48277443972.0,-322960454.0
