row_label_raw,row_label_full,col_0,Số cuối năm,VND Số đầu năm,numeric__Số cuối năm,numeric__VND Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
"Công cụ, dụng cụ sử dụng cho công trình xây dựng","Ngắn hạn > Công cụ, dụng cụ sử dụng cho công trình xây dựng","Công cụ, dụng cụ sử dụng cho công trình xây dựng",99.163.263.265,28.676.992.071,99163263265.0,28676992071.0
Phí bảo lãnh,Ngắn hạn > Phí bảo lãnh,Phí bảo lãnh,4.264.153.664,2.029.202.273,4264153664.0,2029202273.0
Khác,Ngắn hạn > Khác,Khác,7.715.324.968,6.621.465.932,7715324968.0,6621465932.0
,,,111.142.741.897,37.327.660.276,111142741897.0,37327660276.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
"Công cụ, dụng cụ sử dụng cho công trình xây dựng","Dài hạn > Công cụ, dụng cụ sử dụng cho công trình xây dựng","Công cụ, dụng cụ sử dụng cho công trình xây dựng",90.206.787.303,100.129.113.903,90206787303.0,100129113903.0
"Chi phí môi giới, tiếp thị","Dài hạn > Chi phí môi giới, tiếp thị","Chi phí môi giới, tiếp thị",30.850.448.464,27.042.160.045,30850448464.0,27042160045.0
Phí bảo lãnh,Dài hạn > Phí bảo lãnh,Phí bảo lãnh,11.849.371.364,12.229.487.364,11849371364.0,12229487364.0
Tiền thuê đất trả trước,Dài hạn > Tiền thuê đất trả trước,Tiền thuê đất trả trước,5.721.768.439,5.860.198.321,5721768439.0,5860198321.0
Khác,Dài hạn > Khác,Khác,3.650.853.508,10.615.915.884,3650853508.0,10615915884.0
,,,142.279.229.078,155.876.875.517,142279229078.0,155876875517.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,253.421.970.975,193.204.535.793,253421970975.0,193204535793.0
