row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,,,,
Công ty Cổ phần,Phải trả người bán ngắn hạn > Công ty Cổ phần,Công ty Cổ phần,Công ty liên kết,Chi phí thầu phụ,39.616.446.595,84.001.747.509,,,39616446595.0,84001747509.0
Kỹ thuật Jesco Hòa Bình,Phải trả người bán ngắn hạn > Kỹ thuật Jesco Hòa Bình,Kỹ thuật Jesco Hòa Bình,Công ty liên kết,Chi phí thầu phụ,39.616.446.595,84.001.747.509,,,39616446595.0,84001747509.0
Công ty Cổ phần,Phải trả người bán ngắn hạn > Công ty Cổ phần,Công ty Cổ phần,Công ty liên kết,Mua vật tư xây dựng,-,13.431.627,,,,13431627.0
Đầu tư Xây dựng Hạ tầng Hòa Bình,Phải trả người bán ngắn hạn > Đầu tư Xây dựng Hạ tầng Hòa Bình,Đầu tư Xây dựng Hạ tầng Hòa Bình,Công ty liên kết,Mua vật tư xây dựng,-,13.431.627,,,,13431627.0
,,,,,39.616.446.595,84.015.179.136,,,39616446595.0,84015179136.0
Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,Chi phí phải trả ngắn hạn,,,,
Công ty Cổ phần,Chi phí phải trả ngắn hạn > Công ty Cổ phần,Công ty Cổ phần,Công ty liên kết,Chi phí thầu phụ,86.189.297.522,114.006.984.747,,,86189297522.0,114006984747.0
