row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Tổng lợi nhuận kế toán trước thuế Điều chỉnh cho các khoản:,,16.361.748.693,78.920.781.698,,,16361748693.0,78920781698.0
02,02,02,Khấu hao và hao mòn(bao gồm lợi thế thương mại)(Hoàn nhập) trích lập các khoản dự phòng,"13, 14,15,16,18",56.266.740.536,49.977.827.184,,,56266740536.0,49977827184.0
03,03,03,Khấu hao và hao mòn(bao gồm lợi thế thương mại)(Hoàn nhập) trích lập các khoản dự phòng,"13, 14,15,16,18",(3.947.086.198),24.085.318.253,,,-3947086198.0,24085318253.0
05,05,05,Lãi từ hoạt động đầu tư,,(339.989.559.560),(418.624.182.628),,,-339989559560.0,-418624182628.0
06,06,06,Chi phí lãi vay,30,304.520.436.107,310.571.740.870,,30.0,304520436107.0,310571740870.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,33.212.279.578,44.931.485.377,,,33212279578.0,44931485377.0
09,09,09,(Tăng) giảm các khoản phải thu,,(318.174.848.070),225.070.386.818,,,-318174848070.0,225070386818.0
10,10,10,(Tăng) giảm hàng tồn kho,,(887.608.441.040),19.876.947.501,,,-887608441040.0,19876947501.0
11,11,11,Giảm các khoản phải trả,,(117.823.965.238),(509.313.858.574),,,-117823965238.0,-509313858574.0
12,12,12,Giảm (tăng) giảm chi phí trả trước,,13.007.954.514,(8.851.277.101),,,13007954514.0,-8851277101.0
13,13,13,Giảm (tăng) chứng khoán kinh doanh,,76.548.574.842,(76.551.438.274),,,76548574842.0,-76551438274.0
14,14,14,Tiền lãi vay đã trả,,(364.730.271.180),(296.017.301.255),,,-364730271180.0,-296017301255.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,,(19.748.469.469),(18.479.776.865),,,-19748469469.0,-18479776865.0
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(657.267.904),(11.620.439.580),,,-657267904.0,-11620439580.0
20,20,20,Lưu chuyển tiền thuần sử dụng vào hoạt động kinh doanh,,(1.585.974.453.967),(630.955.271.953),,,-1585974453967.0,-630955271953.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chỉ để mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",,(2.016.946.704),(319.047.153.585),,,-2016946704.0,-319047153585.0
23,23,23,Tiền chi cho vay,,(623.536.702.200),(775.501.354.370),,,-623536702200.0,-775501354370.0
24,24,24,Tiền thu hồi cho vay,,765.848.783.946,1.296.120.391.599,,,765848783946.0,1296120391599.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,(144.650.000.000),(159.494.562.500),,,-144650000000.0,-159494562500.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,218.772.000.000,53.439.349.185,,,218772000000.0,53439349185.0
27,27,27,Tiền thu lãi cho vay và cổ tức,,280.735.972.645,274.969.625.242,,,280735972645.0,274969625242.0
30,30,30,Lưu chuyển tiền thuần từ hoạt động đầu tư,,495.153.107.687,370.486.295.571,,,495153107687.0,370486295571.0
