row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,371.274.768.051,898.962.649.120,371274768051.0,898962649120.0
Doanh thu từ dịch vụ bất động sản,Doanh thu từ dịch vụ bất động sản,Doanh thu từ dịch vụ bất động sản,154.116.626.770,92.758.392.027,154116626770.0,92758392027.0
Doanh thu từ dịch vụ cho thuê,Doanh thu từ dịch vụ cho thuê,Doanh thu từ dịch vụ cho thuê,111.482.944.193,109.074.518.607,111482944193.0,109074518607.0
Doanh thu từ bán vật liệu xây dựng,Doanh thu từ bán vật liệu xây dựng,Doanh thu từ bán vật liệu xây dựng,49.316.827.135,13.313.903.189,49316827135.0,13313903189.0
Doanh thu từ chuyển nhượngbất động sản,Doanh thu từ chuyển nhượngbất động sản,Doanh thu từ chuyển nhượngbất động sản,34.570.903.862,468.395.811.989,34570903862.0,468395811989.0
Doanh thu từ dịch vụ xây dựng,Doanh thu từ dịch vụ xây dựng,Doanh thu từ dịch vụ xây dựng,4.551.525.000,198.665.226.356,4551525000.0,198665226356.0
Doanh thu khác,Doanh thu khác,Doanh thu khác,17.235.941.091,16.754.796.952,17235941091.0,16754796952.0
Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,Các khoản giảm trừ doanh thu,(72.740.956),(5.707.478.170),-72740956.0,-5707478170.0
Giảm giá hàng bán,Giảm giá hàng bán,Giảm giá hàng bán,(54.559.136),(52.299.170),-54559136.0,-52299170.0
Hàng bán bị trả lại,Hàng bán bị trả lại,Hàng bán bị trả lại,(18.181.820),(5.655.179.000),-18181820.0,-5655179000.0
DOANH THU THUÀN,DOANH THU THUÀN,DOANH THU THUÀN,371.202.027.095,893.255.170.950,371202027095.0,893255170950.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu với khách hàng khác,Trong đó: > Doanh thu với khách hàng khác,Doanh thu với khách hàng khác,353.367.108.986,886.713.154.838,353367108986.0,886713154838.0
Doanh thu với bên liên quan(Thuyết minh số 34),Trong đó: > Doanh thu với bên liên quan(Thuyết minh số 34),Doanh thu với bên liên quan(Thuyết minh số 34),17.834.918.109,6.542.016.112,17834918109.0,6542016112.0
