row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,5.506.026.871.800,4.623.249.648.985,,,5506026871800.0,4623249648985.0
310,310,310,I. Nợ ngắn hạn,,3.712.111.318.933,3.383.318.207.499,,,3712111318933.0,3383318207499.0
311,311,311,1. Phải trả người bán ngắn hạn,19,283.363.914.131,210.467.714.989,,19.0,283363914131.0,210467714989.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,20,585.069.755.932,529.715.305.057,,20.0,585069755932.0,529715305057.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,21,63.964.676.742,138.914.267.276,,21.0,63964676742.0,138914267276.0
314,314,314,4. Phải trả người lao động,,17.586.533.263,6.090.348.906,,,17586533263.0,6090348906.0
315,315,315,5. Chi phí phải trả ngắn hạn,22,383.261.824.294,422.733.438.269,,22.0,383261824294.0,422733438269.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,23,21.295.298.632,30.442.397.836,,23.0,21295298632.0,30442397836.0
319,319,319,7. Phải trả ngắn hạn khác,24,698.241.943.793,930.683.403.541,,24.0,698241943793.0,930683403541.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,25,1.617.119.240.718,1.071.405.932.293,,25.0,1617119240718.0,1071405932293.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",27,42.208.131.428,42.865.399.332,,27.0,42208131428.0,42865399332.0
330,330,330,II. Nợ dài hạn,,1.793.915.552.867,1.239.931.441.486,,,1793915552867.0,1239931441486.0
332,332,332,1. Người mua trả tiền trước dài hạn,34,145.096.748.450,-,,34.0,145096748450.0,
333,333,333,2. Chi phí phải trả dài hạn,22,86.016.987.675,102.376.053.565,,22.0,86016987675.0,102376053565.0
336,336,336,3. Doanh thu chưa thực hiện dài hạn,23,18.400.481.877,3.538.018.832,,23.0,18400481877.0,3538018832.0
337,337,337,4. Phải trả dài hạn khác,24,87.170.988.004,203.519.106.264,,24.0,87170988004.0,203519106264.0
338,338,338,5. Vay và nợ thuê tài chính dài hạn,25,1.376.689.835.694,837.942.360.870,,25.0,1376689835694.0,837942360870.0
341,341,341,6. Thuế thu nhập hoãn lại phải trả,33.3,80.540.511.167,92.555.901.955,,333.0,80540511167.0,92555901955.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,5.125.150.601.654,5.068.026.303.128,,,5125150601654.0,5068026303128.0
410,410,410,I. Vốn chủ sở hữu,26.1,5.125.150.601.654,5.068.026.303.128,,261.0,5125150601654.0,5068026303128.0
411,411,411,1. Vốn cổ phần,,3.956.617.750.000,3.956.617.750.000,,,3956617750000.0,3956617750000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.956.617.750.000,3.956.617.750.000,,,3956617750000.0,3956617750000.0
412,412,412,2. Thặng dư vốn cổ phần,,333.103.781.211,333.103.781.211,,,333103781211.0,333103781211.0
418,418,418,3. Quỹ đầu tư phát triển,,156.557.329.395,156.557.329.395,,,156557329395.0,156557329395.0
420,420,420,4. Quỹ khác thuộc vốn chủ sở hữu,,24.890.292.522,24.890.292.522,,,24890292522.0,24890292522.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,406.052.262.903,391.519.407.503,,,406052262903.0,391519407503.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,391.519.407.503,341.368.737.764,,,391519407503.0,341368737764.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối trong năm,,14.532.855.400,50.150.669.739,,,14532855400.0,50150669739.0
429,429,429,6. Lợi ích cổ đông không kiểm soát,,247.929.185.623,205.337.742.497,,,247929185623.0,205337742497.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,10.631.177.473.454,9.691.275.952.113,,,10631177473454.0,9691275952113.0
