row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,28.1,371.274.768.051,898.962.649.120,,281.0,371274768051.0,898962649120.0
02,02,02,2. Các khoản giảm trừ doanh thu,28.1,(72.740.956),(5.707.478.170),,281.0,-72740956.0,-5707478170.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,28.1,371.202.027.095,893.255.170.950,,281.0,371202027095.0,893255170950.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,29,(264.014.902.499),(650.224.201.125),,29.0,-264014902499.0,-650224201125.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,107.187.124.596,243.030.969.825,,,107187124596.0,243030969825.0
21,21,21,6. Doanh thu hoạt động tài chính,28.2,343.760.651.188,405.555.024.700,,282.0,343760651188.0,405555024700.0
22,22,22,7. Chỉ phí tài chính Trong đó: Chỉ phí lãi vay,30,(305.098.363.117) (304.520.436.107),(398.540.955.801) (310.571.740.870),,30.0,,
23,23,23,7. Chỉ phí tài chính Trong đó: Chỉ phí lãi vay,30,(305.098.363.117) (304.520.436.107),(398.540.955.801) (310.571.740.870),,30.0,,
24,24,24,8. Phần (lỗ) lãi trong công ty liên kết,17.1,(976.609.297),14.244.588.846,,171.0,-976609297.0,14244588846.0
25,25,25,9. Chỉ phí bán hàng,31,(22.205.897.090),(78.899.943.297),,31.0,-22205897090.0,-78899943297.0
26,26,26,10. Chỉ phí quản lý doanh nghiệp,31,(108.687.019.153),(105.723.725.146),,31.0,-108687019153.0,-105723725146.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,13.979.887.127,79.665.959.127,,,13979887127.0,79665959127.0
31,31,31,12. Thu nhập khác,32,26.917.082.469,3.630.147.370,,32.0,26917082469.0,3630147370.0
32,32,32,13. Chỉ phí khác,32,(24.535.220.903),(4.375.324.799),,32.0,-24535220903.0,-4375324799.0
40,40,40,14. Lợi nhuận (lỗ) khác,32,2.381.861.566,(745.177.429),,32.0,2381861566.0,-745177429.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế TNDN,,16.361.748.693,78.920.781.698,,,16361748693.0,78920781698.0
51,51,51,16. Chỉ phí thuế TNDN hiện hành,33.1,(10.434.456.140),(29.435.581.539),,331.0,-10434456140.0,-29435581539.0
52,52,52,17. Thu nhập thuế TNDN hoãn lại,33.3,9.495.087.773,6.597.630.244,,333.0,9495087773.0,6597630244.0
