row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,16.361.748.698,78.920.781.698,16361748698.0,78920781698.0
Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,Thuế TNDN theo thuế suất 20%,3.272.349.740,15.784.156.340,3272349740.0,15784156340.0
Các khoản điều chỉnh giảm:,Các khoản điều chỉnh giảm:,Các khoản điều chỉnh giảm:,Các khoản điều chỉnh giảm:,Các khoản điều chỉnh giảm:,,
Chi phí không được trừ,Các khoản điều chỉnh giảm: > Chi phí không được trừ,Chi phí không được trừ,4.706.115.846,7.977.261.947,4706115846.0,7977261947.0
Phần bổ lợi thế thương mại,Các khoản điều chỉnh giảm: > Phần bổ lợi thế thương mại,Phần bổ lợi thế thương mại,2.696.824.648,2.696.824.648,2696824648.0,2696824648.0
Phần lãi trong các công ty liên kết,Các khoản điều chỉnh giảm: > Phần lãi trong các công ty liên kết,Phần lãi trong các công ty liên kết,195.321.859,(2.848.917.769),195321859.0,-2848917769.0
Lỗ thuế hoãn lại chưa ghi nhận,Các khoản điều chỉnh giảm: > Lỗ thuế hoãn lại chưa ghi nhận,Lỗ thuế hoãn lại chưa ghi nhận,7.834.357.563,,7834357563.0,
Điều chỉnh thuế TNDN trích thừa trong những năm trước,Các khoản điều chỉnh giảm: > Điều chỉnh thuế TNDN trích thừa trong những năm trước,Điều chỉnh thuế TNDN trích thừa trong những năm trước,(13.290.912.254),-,-13290912254.0,
Lỗ thuế ghi nhận thuế TNDN hoãn lại,Các khoản điều chỉnh giảm: > Lỗ thuế ghi nhận thuế TNDN hoãn lại,Lỗ thuế ghi nhận thuế TNDN hoãn lại,(5.064.496.052),-,-5064496052.0,
Khác,Các khoản điều chỉnh giảm: > Khác,Khác,589.807.017,(771.373.871),589807017.0,-771373871.0
Chi phí thuế TNDN,Các khoản điều chỉnh giảm: > Chi phí thuế TNDN,Chi phí thuế TNDN,939.368.367,22.837.951.295,939368367.0,22837951295.0
