row_label_raw,row_label_full,col_0,NGUỒN VỐN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
C.,C.,C.,NỘ PHẢI TRẢ,300,,14.056.288.891.883,7.161.840.519.755,,300.0,,14056288891883.0,7161840519755.0
I.,I.,I.,Nợ ngắn hạn,310,,5.086.686.802.716,3.712.568.053.284,,310.0,,5086686802716.0,3712568053284.0
1.,1.,1.,Phải trả người bán ngắn hạn,311,18,732.628.606.029,482.650.164.441,,311.0,18.0,732628606029.0,482650164441.0
2.,2.,2.,Người mua trả tiền trước ngắn hạn,312,19,1.519.763.330.557,1.379.303.398.298,,312.0,19.0,1519763330557.0,1379303398298.0
3.,3.,3.,Thuế và các khoản phải nộp Nhà nước,313,20,166.914.999.493,161.162.757.649,,313.0,20.0,166914999493.0,161162757649.0
4.,4.,4.,Phải trả người lao động,314,,10.295.923.242,9.238.470.642,,314.0,,10295923242.0,9238470642.0
5.,5.,5.,Chi phí phải trả ngắn hạn,315,21,795.481.313.280,687.116.520.133,,315.0,21.0,795481313280.0,687116520133.0
6.,6.,6.,Doanh thu chưa thực hiện ngắn hạn,318,22,18.915.959.423,15.842.904.834,,318.0,22.0,18915959423.0,15842904834.0
7.,7.,7.,Phải trả ngắn hạn khác,319,23,1.421.230.670.692,413.467.043.545,,319.0,23.0,1421230670692.0,413467043545.0
8.,8.,8.,Vay và nợ thuê tài chính ngắn hạn,320,24,421.456.000.000,563.786.793.742,,320.0,24.0,421456000000.0,563786793742.0
II.,II.,II.,Nợ dài hạn,330,,8.969.602.089.167,3.449.272.466.471,,330.0,,8969602089167.0,3449272466471.0
1.,1.,1.,Chi phí phải trả dài hạn,333,21,21.499.394.250,12.491.035.036,,333.0,21.0,21499394250.0,12491035036.0
2.,2.,2.,Doanh thu chưa thực hiện dài hạn,336,22,4.611.828.501,8.692.427.985,,336.0,22.0,4611828501.0,8692427985.0
3.,3.,3.,Phải trả dài hạn khác,337,23,1.011.300.343.775,-,,337.0,23.0,1011300343775.0,
4.,4.,4.,Vay và nợ thuê tài chính dài hạn,338,24,7.924.773.576.824,3.425.648.671.580,,338.0,24.0,7924773576824.0,3425648671580.0
5.,5.,5.,Thuế thu nhập hoãn lại phải trả,341,,3.158.759.834,-,,341.0,,3158759834.0,
6.,6.,6.,Dự phòng phải trả dài hạn,342,26,4.258.185.983,2.440.331.870,,342.0,26.0,4258185983.0,2440331870.0
D.,D.,D.,VỐN CHỦ SỞ HỮU,400,,5.270.659.575.208,2.591.340.179.498,,400.0,,5270659575208.0,2591340179498.0
I.,I.,I.,Vốn chủ sở hữu,410,26,5.270.659.575.208,2.591.340.179.498,,410.0,26.0,5270659575208.0,2591340179498.0
1.,1.,1.,Vốn góp của chủ sở hữu,411,,3.750.000.000.000,2.500.000.000.000,,411.0,,3750000000000.0,2500000000000.0
,,,- Cố phiếu phố thông có quyền biểu quyết,411a,,3.750.000.000.000,2.500.000.000.000,,,,3750000000000.0,2500000000000.0
2.,2.,2.,Thặng dư vốn cổ phần,412,,(320.509.091),-,,412.0,,-320509091.0,
3.,3.,3.,Quỹ khác thuộc vốn chủ sở hữu,420,,(849.058.027.376),(791.955.590.152),,420.0,,-849058027376.0,-791955590152.0
4.,4.,4.,Lợi nhuận sau thuế chưa phân phối,421,,1.174.619.082.577,863.794.699.897,,421.0,,1174619082577.0,863794699897.0
,,,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,421a,,863.794.699.897,624.305.528.529,,,,863794699897.0,624305528529.0
,,,- Lợi nhuận sau thuế chưa phân phối năm nay,421b,,310.824.382.680,239.489.171.368,,,,310824382680.0,239489171368.0
5.,5.,5.,Lợi ích của cổ đông không kiểm soát,429,,1.195.419.029.098,19.501.069.753,,429.0,,1195419029098.0,19501069753.0
