row_label_raw,row_label_full,STT,Công ty phát hành,Thông tin cổ phần ưu đãi,Thông tin cổ phần ưu đãi_1,Thông tin cổ phần ưu đãi_2,Thông tin cổ phần ưu đãi_3,numeric__Công ty phát hành,numeric__Thông tin cổ phần ưu đãi,numeric__Thông tin cổ phần ưu đãi_1,numeric__Thông tin cổ phần ưu đãi_2,numeric__Thông tin cổ phần ưu đãi_3
STT,STT,STT,Công ty phát hành,Số lượng cổ phần Công ty nằm giữ (cổ phần),Mệnh giá cổ phần (VND/Cổ phần),Giá trị cổ phần Công ty nằm giữ (VND),Cổ tức ưu đãi cổ định,,,,,
1.,STT > 1.,1.,Công ty Cổ phần Đầu tư Thương mại Sunshine Business,10.000.000,100.000,1.000.000.000.000,"15,8%/năm",,10000000.0,100000.0,1000000000000.0,
2.,STT > 2.,2.,Công ty Cổ phần Sunshine Cab,100.000.000,10.000,1.000.000.000.000,"15,8%/năm",,100000000.0,10000.0,1000000000000.0,
3.,STT > 3.,3.,Công ty Cổ phần Kinh doanh Bắt động sản Kinh Bắc,200.000.000,10.000,2.000.000.000.000,16%/năm,,200000000.0,10000.0,2000000000000.0,
,,,,,,4.000.000.000.000,,,,,4000000000000.0,
