row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
"Lãi tiền gửi, tiền cho vay, đầu tư trái phiếu","Lãi tiền gửi, tiền cho vay, đầu tư trái phiếu","Lãi tiền gửi, tiền cho vay, đầu tư trái phiếu",871.406.483.345,784.568.255.177,871406483345.0,784568255177.0
Lãi từ cổ phần ưu đãi cổ tức (i),Lãi từ cổ phần ưu đãi cổ tức (i),Lãi từ cổ phần ưu đãi cổ tức (i),428.646.574.968,,428646574968.0,
Lãi từ đặt cọc chuyển nhượng cổ phần (ii),Lãi từ đặt cọc chuyển nhượng cổ phần (ii),Lãi từ đặt cọc chuyển nhượng cổ phần (ii),90.880.000.000,-,90880000000.0,
Lãi từ chuyển nhượng cổ phần (iii),Lãi từ chuyển nhượng cổ phần (iii),Lãi từ chuyển nhượng cổ phần (iii),64.263.760.678,136.508.763.630,64263760678.0,136508763630.0
Lợi nhuận được chia từ hợp đồng hợp tác kinh doanh (iv),Lợi nhuận được chia từ hợp đồng hợp tác kinh doanh (iv),Lợi nhuận được chia từ hợp đồng hợp tác kinh doanh (iv),43.202.260.272,-,43202260272.0,
Lãi từ chuyển nhượng hợp đồng góp vốn đầu tư (v),Lãi từ chuyển nhượng hợp đồng góp vốn đầu tư (v),Lãi từ chuyển nhượng hợp đồng góp vốn đầu tư (v),39.733.270.000,-,39733270000.0,
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,28.780.961,681.924.371,28780961.0,681924371.0
,,,1.538.161.130.224,921.758.943.178,1538161130224.0,921758943178.0
Trong đó:,Trong đó:,Trong đó:,Trong đó:,Trong đó:,,
Doanh thu tài chính với các bên liên quan(chỉ tiết tại Thuyết minh số 39),Trong đó: > Doanh thu tài chính với các bên liên quan(chỉ tiết tại Thuyết minh số 39),Doanh thu tài chính với các bên liên quan(chỉ tiết tại Thuyết minh số 39),760.626.538.234,360.981.009.593,760626538234.0,360981009593.0
