row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,,
"Chi phí quảng cáo, quả tặng","Các khoản chi phí bán hàng > Chi phí quảng cáo, quả tặng","Chi phí quảng cáo, quả tặng",43.890.405.211,8.125.086.000,43890405211.0,8125086000.0
"Chi phí thường, hoa hồng đại lý","Các khoản chi phí bán hàng > Chi phí thường, hoa hồng đại lý","Chi phí thường, hoa hồng đại lý",24.314.348.900,51.146.878.146,24314348900.0,51146878146.0
Chi phí hỗ trợ lãi suất,Các khoản chi phí bán hàng > Chi phí hỗ trợ lãi suất,Chi phí hỗ trợ lãi suất,14.197.896.949,40.904.700.506,14197896949.0,40904700506.0
Các khoản chi phí bán hàng khác,Các khoản chi phí bán hàng > Các khoản chi phí bán hàng khác,Các khoản chi phí bán hàng khác,1.315.051.398,7.301.077.763,1315051398.0,7301077763.0
,,,83.717.702.458,107.477.742.415,83717702458.0,107477742415.0
Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,,
Chi phí dịch vụ mua ngoài,Các khoản chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,90.938.432.276,73.056.285.430,90938432276.0,73056285430.0
Chi phí nhân viên,Các khoản chi phí quản lý doanh nghiệp > Chi phí nhân viên,Chi phí nhân viên,35.932.223.615,19.430.541.015,35932223615.0,19430541015.0
Chi phí khấu hao tài sản cố định,Các khoản chi phí quản lý doanh nghiệp > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,7.004.885.225,8.735.512.226,7004885225.0,8735512226.0
Trích lập dự phòng phải thu khó đòi,Các khoản chi phí quản lý doanh nghiệp > Trích lập dự phòng phải thu khó đòi,Trích lập dự phòng phải thu khó đòi,4.979.593.049,-,4979593049.0,
Các chi phí khác,Các khoản chi phí quản lý doanh nghiệp > Các chi phí khác,Các chi phí khác,11.081.595.588,2.900.555.800,11081595588.0,2900555800.0
,,,149.936.729.753,104.122.894.471,149936729753.0,104122894471.0
