row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,11.460.495.113.953,5.009.911.489.526,,200.0,,11460495113953.0,5009911489526.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,3.722.700.000.000,3.730.000.000.000,,210.0,,3722700000000.0,3730000000000.0
1.,1.,1.,Phải thu về cho vay dài hạn,215,9,3.322.700.000.000,3.730.000.000.000,,215.0,9.0,3322700000000.0,3730000000000.0
2.,2.,2.,Phải thu dài hạn khác,216,10,400.000.000.000,-,,216.0,10.0,400000000000.0,
II.,II.,II.,Tài sản cố định,220,,530.192.081.004,472.657.941.226,,220.0,,530192081004.0,472657941226.0
1.,1.,1.,Tài sản cố định hữu hình,221,13,519.493.921.012,461.759.781.230,,221.0,13.0,519493921012.0,461759781230.0
,,,- Nguyên giá,222,,608.906.004.802,516.239.689.350,,222.0,,608906004802.0,516239689350.0
,,,- Giá trị hao mòn lũy kế,223,,(89.412.083.790),(54.479.908.120),,223.0,,-89412083790.0,-54479908120.0
2.,2.,2.,Tài sản cố định vô hình,227,14,10.698.159.992,10.898.159.996,,227.0,14.0,10698159992.0,10898159996.0
,,,- Nguyên giá,228,,12.698.160.000,11.698.160.000,,228.0,,12698160000.0,11698160000.0
,,,- Giá trị hao mòn lũy kế,229,,(2.000.000.008),(800.000.004),,229.0,,-2000000008.0,-800000004.0
III.,III.,III.,Bất động sản đầu tư,230,15,166.228.090.405,85.348.552.872,,230.0,15.0,166228090405.0,85348552872.0
,,,- Nguyên giá,231,,665.017.747.218,124.217.486.287,,231.0,,665017747218.0,124217486287.0
,,,- Giá trị hao mòn lũy kế,232,,(498.789.656.813),(38.868.933.415),,232.0,,-498789656813.0,-38868933415.0
IV.,IV.,IV.,Tài sản dở dang dài hạn,240,,215.845.617.746,158.297.143.107,,240.0,,215845617746.0,158297143107.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,16,215.845.617.746,158.297.143.107,,242.0,16.0,215845617746.0,158297143107.0
V.,V.,V.,Đầu tư tài chính dài hạn,250,,6.809.272.042.026,563.587.990.491,,250.0,,6809272042026.0,563587990491.0
1.,1.,1.,Đầu tư vào công ty liên kết,252,17,2.805.272.042.026,563.587.990.491,,252.0,17.0,2805272042026.0,563587990491.0
2.,2.,2.,Đầu tư góp vốn vào đơn vị khác,253,17,4.000.000.000,-,,253.0,17.0,4000000000.0,
3.,3.,3.,Đầu tư nằm giữ đến ngày đáo hạn,255,6,4.000.000.000.000,-,,255.0,6.0,4000000000000.0,
VI.,VI.,VI.,Tài sản dài hạn khác,260,,16.257.282.772,19.861.830,,260.0,,16257282772.0,19861830.0
1.,1.,1.,Chi phí trả trước dài hạn,261,12,16.257.282.772,19.861.830,,261.0,12.0,16257282772.0,19861830.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,19.326.948.467.091,9.753.180.699.253,,270.0,,19326948467091.0,9753180699253.0
