row_label_raw,row_label_full,Thuế giá trị gia tăng,1/1/2021VND > 72.126.590.562,Phát sinhVND > 2.696.107.356.016,NộpVND > (272.661.624.341),Khẩu trừ/Hoàn lạiVND > (2.462.650.593.034),31/12/2021VND > 32.921.729.203,numeric__1/1/2021VND > 72.126.590.562,numeric__Phát sinhVND > 2.696.107.356.016,numeric__NộpVND > (272.661.624.341),numeric__Khẩu trừ/Hoàn lạiVND > (2.462.650.593.034),numeric__31/12/2021VND > 32.921.729.203
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,138.336.743.720,352.617.263.129,(351.542.882.158),-,139.411.124.691,138336743720.0,352617263129.0,-351542882158.0,,139411124691.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,3.559.452.085,97.809.940.971,(94.239.789.497),(3.529.738.830),3.599.864.729,3559452085.0,97809940971.0,-94239789497.0,-3529738830.0,3599864729.0
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,444.606.989,(444.606.989),-,-,,444606989.0,-444606989.0,,
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,-,40.249.939.650,(39.961.333.456),-,288.606.194,,40249939650.0,-39961333456.0,,288606194.0
,,,214.022.786.367,3.187.229.106.755,(758.850.236.441),(2.466.180.331.864),176.221.324.817,214022786367.0,3187229106755.0,-758850236441.0,-2466180331864.0,176221324817.0
