row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,numeric__Công cụ và dụng cụ VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,4.831.752.760,4831752760.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,6.605.203.734,6605203734.0
Chuyển từ chi phí xây dựng cơ bản dở dang,Chuyển từ chi phí xây dựng cơ bản dở dang,Chuyển từ chi phí xây dựng cơ bản dở dang,1.387.927.850,1387927850.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(4.276.003.021),-4276003021.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,8.548.881.323,8548881323.0
