row_label_raw,row_label_full,"Phải thu về cho vay dài hạn từ các bên liên quan, phải thu trong vòng 12 tháng",31/12/2021VND > 4.086.581.871.592,1/1/2021VND > -,numeric__31/12/2021VND > 4.086.581.871.592,numeric__1/1/2021VND > -
Phải thu về cho vay ngắn hạn từ một bên liên quan,Phải thu về cho vay ngắn hạn từ một bên liên quan,Phải thu về cho vay ngắn hạn từ một bên liên quan,-,84.500.000.000,,84500000000.0
,,,4.086.581.871.592,84.500.000.000,4086581871592.0,84500000000.0
