row_label_raw,row_label_full,col_0,31/12/2021Giá gốc/Số có khả năngtrả nợVND,1/1/2021Giá gốc/Số có khả năngtrả nợVND,numeric__31/12/2021Giá gốc/Số có khả năngtrả nợVND,numeric__1/1/2021Giá gốc/Số có khả năngtrả nợVND
Phải trả các bên liên quan,Phải trả các bên liên quan,Phải trả các bên liên quan,3.934.165.298.997,2.052.406.688.987,3934165298997.0,2052406688987.0
Phải trả các bên thứ ba,Phải trả các bên thứ ba,Phải trả các bên thứ ba,110.443.768.620,106.734.660.938,110443768620.0,106734660938.0
,,,4.044.609.067.617,2.159.141.349.925,4044609067617.0,2159141349925.0
