row_label_raw,row_label_full,col_0,Số cuối năm triệu đồng,Số đầu năm triệu đồng,numeric__Số cuối năm triệu đồng,numeric__Số đầu năm triệu đồng
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,203.673,314.846,203673.0,314846.0
Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,Chi phí/(thu nhập) thuế TNDN hoãn lại,35.956,(45.501),35956.0,-45501.0
,,,239.629,269.345,239629.0,269345.0
