row_label_raw,row_label_full,Bên liên quan,Các giao dịch,Phải thu/(phải trả),Phải thu/(phải trả)_1,numeric__Các giao dịch,numeric__Phải thu/(phải trả),numeric__Phải thu/(phải trả)_1
Bên liên quan,Bên liên quan,Bên liên quan,Các giao dịch,Ngày 31 tháng12 năm 2021Triệu đồng,Ngày 31 tháng12 năm 2020Triệu đồng,,,
Cổ đông lớn vàcác bên liên quanvới cổ đông lớn,Bên liên quan > Cổ đông lớn vàcác bên liên quanvới cổ đông lớn,Cổ đông lớn vàcác bên liên quanvới cổ đông lớn,Tiền gửi thanh toánVay từ cổ đông lớn,7.251,468.150462.000,,7251.0,468150462000.0
"Thành viên Hộiđồng Quản trị,Ban Kiểm soát vàBan Điều hànhcủa Ngân hàng vàcác bên liên quandến các cá nhậnnày","Bên liên quan > Thành viên Hộiđồng Quản trị,Ban Kiểm soát vàBan Điều hànhcủa Ngân hàng vàcác bên liên quandến các cá nhậnnày","Thành viên Hộiđồng Quản trị,Ban Kiểm soát vàBan Điều hànhcủa Ngân hàng vàcác bên liên quandến các cá nhậnnày",Tiền gửi thanh toánTiền gửi tiết kiệmTiền gửi có ký hạnDự chỉ lãi tiền gửiCho vayDự thu lãi cho vayTạm ứng thù lao,22.14658.67919.5821.0071.863930.493,9.940100.28617.5381.2061.345523.123,,2.214658679195821e+28,9.940100286175381e+28
