row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập lãi cho vay khách hàng và các TCTD khác,Thu nhập lãi cho vay khách hàng và các TCTD khác,Thu nhập lãi cho vay khách hàng và các TCTD khác,9.135.906,9.872.296,9135906.0,9872296.0
Thu lãi từ đầu tư chứng khoán Nợ,Thu lãi từ đầu tư chứng khoán Nợ,Thu lãi từ đầu tư chứng khoán Nợ,642.530,624.523,642530.0,624523.0
Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,Thu nhập lãi tiền gửi,167.321,202.823,167321.0,202823.0
Thu nhập từ nghiệp vụ bảo lãnh,Thu nhập từ nghiệp vụ bảo lãnh,Thu nhập từ nghiệp vụ bảo lãnh,124.266,117.098,124266.0,117098.0
Thu khác từ hoạt động tin dụng,Thu khác từ hoạt động tin dụng,Thu khác từ hoạt động tin dụng,14.468,2.153,14468.0,2153.0
,,,10.084.491,10.818.893,10084491.0,10818893.0
