row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
"Cổ tức nhận được từ góp vốn, mua cổ phần","Cổ tức nhận được từ góp vốn, mua cổ phần","Cổ tức nhận được từ góp vốn, mua cổ phần",,,,
- Tử chủng khoán vốn đầu tư,"Cổ tức nhận được từ góp vốn, mua cổ phần > - Tử chủng khoán vốn đầu tư",- Tử chủng khoán vốn đầu tư,3.952,3.123,3952.0,3123.0
"- Tử góp vốn, đầu tư dài hạn","Cổ tức nhận được từ góp vốn, mua cổ phần > - Tử góp vốn, đầu tư dài hạn","- Tử góp vốn, đầu tư dài hạn",787,726,787.0,726.0
,,,4.739,3.849,4739.0,3849.0
