row_label_raw,row_label_full,Họ và tên,Chức vụ,numeric__Chức vụ
Ông Trần Tấn Lộc,Ông Trần Tấn Lộc,Ông Trần Tấn Lộc,Tổng Giám đốc (Từ ngày 8 tháng 9 năm 2021),
Ông Nguyễn Cảnh Vinh,Ông Nguyễn Cảnh Vinh,Ông Nguyễn Cảnh Vinh,Quyền Tổng Giám đốc (Đến ngày 8 tháng 9 năm 2021),
Ông Đảo Hồng Châu,Ông Đảo Hồng Châu,Ông Đảo Hồng Châu,Phó Tổng Giám đốc,
Bà Đình Thị Thu Thảo,Bà Đình Thị Thu Thảo,Bà Đình Thị Thu Thảo,Phó Tổng Giám đốc,
Ông Nguyễn Hồ Hoàng Vũ,Ông Nguyễn Hồ Hoàng Vũ,Ông Nguyễn Hồ Hoàng Vũ,Phó Tổng Giám đốc kiểm Giám đốc Tài chính,
Ông Nguyễn Huống Minh,Ông Nguyễn Huống Minh,Ông Nguyễn Huống Minh,Phó Tổng Giám đốc,
Bà Văn Thái Bảo Nhi,Bà Văn Thái Bảo Nhi,Bà Văn Thái Bảo Nhi,Phó Tổng Giám đốc (Đến ngày 9 tháng 4 năm 2021),
Ông Lã Quang Trung,Ông Lã Quang Trung,Ông Lã Quang Trung,Kế toán Trường,
