row_label_raw,row_label_full,col_0,Trong nướcTriệu đồng,Nước ngoàiTriệu đồng,Tổng cộngTriệu đồng,numeric__Trong nướcTriệu đồng,numeric__Nước ngoàiTriệu đồng,numeric__Tổng cộngTriệu đồng
Tài sản tại ngày 31 tháng 12 năm 2021,Tài sản tại ngày 31 tháng 12 năm 2021,Tài sản tại ngày 31 tháng 12 năm 2021,197.488.147,2.705.848,200.193.995,197488147.0,2705848.0,200193995.0
Tiền gửi tại và cho vay các TCTD khác,Tiền gửi tại và cho vay các TCTD khác,Tiền gửi tại và cho vay các TCTD khác,22.715.572,2.490.443,25.206.015,22715572.0,2490443.0,25206015.0
Các công cụ tài chính phải sinh(Tổng giá trị giao dịch theo hợp đồng),Các công cụ tài chính phải sinh(Tổng giá trị giao dịch theo hợp đồng),Các công cụ tài chính phải sinh(Tổng giá trị giao dịch theo hợp đồng),44.091.317,215.405,44.306.722,44091317.0,215405.0,44306722.0
Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,114.674.630,-,114.674.630,114674630.0,,114674630.0
Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,16.006.628,-,16.006.628,16006628.0,,16006628.0
Công nợ tại ngày 31 tháng 12 năm 2021,Công nợ tại ngày 31 tháng 12 năm 2021,Công nợ tại ngày 31 tháng 12 năm 2021,142.607.926,2.381.724,144.989.650,142607926.0,2381724.0,144989650.0
Tiền gửi và vay các TCTD khác,Tiền gửi và vay các TCTD khác,Tiền gửi và vay các TCTD khác,7.615.859,-,7.615.859,7615859.0,,7615859.0
Tiền gửi của khách hàng,Tiền gửi của khách hàng,Tiền gửi của khách hàng,134.992.067,2.381.724,137.373.791,134992067.0,2381724.0,137373791.0
Cam kết ngoại bảng tại ngày 31 tháng 12 năm 2021,Cam kết ngoại bảng tại ngày 31 tháng 12 năm 2021,Cam kết ngoại bảng tại ngày 31 tháng 12 năm 2021,57.764.438,-,57.764.438,57764438.0,,57764438.0
