row_label_raw,row_label_full,col_0,31/12/2024Triệu VND,31/12/2023Triệu VND,numeric__31/12/2024Triệu VND,numeric__31/12/2023Triệu VND
Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,Tiền gửi không kỳ hạn,,,,
Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn > Tiền gửi không kỳ hạn bằng VND,Tiền gửi không kỳ hạn bằng VND,476.922,387.489,476922.0,387489.0
Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn > Tiền gửi không kỳ hạn bằng ngoại tệ,Tiền gửi không kỳ hạn bằng ngoại tệ,470.622,464.670,470622.0,464670.0
Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,Tiền gửi có kỳ hạn,,,,
Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn > Tiền gửi có kỳ hạn bằng VND,Tiền gửi có kỳ hạn bằng VND,48.900.000,55.530.000,48900000.0,55530000.0
,,,49.847.544,56.382.159,49847544.0,56382159.0
Cho vay các TCTD khác,Cho vay các TCTD khác,Cho vay các TCTD khác,,,,
Cho vay TCTD khác bằng VND,Cho vay các TCTD khác > Cho vay TCTD khác bằng VND,Cho vay TCTD khác bằng VND,55.550.089,11.747.991,55550089.0,11747991.0
"Trong đó: chiết khấu, tái chiết khấu","Cho vay các TCTD khác > Trong đó: chiết khấu, tái chiết khấu","Trong đó: chiết khấu, tái chiết khấu",52.144.080,1.956.911,52144080.0,1956911.0
Cho vay TCTD khác bằng ngoại tệ,Cho vay các TCTD khác > Cho vay TCTD khác bằng ngoại tệ,Cho vay TCTD khác bằng ngoại tệ,190.883,67.424,190883.0,67424.0
,,,55.740.972,11.815.415,55740972.0,11815415.0
,,,105.588.516,68.197.574,105588516.0,68197574.0
