row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
"Expenses from liquidation, disposal of fixed assets","Expenses from liquidation, disposal of fixed assets","Expenses from liquidation, disposal of fixed assets","45,893,926,363",-,,
Compensation paid,Compensation paid,Compensation paid,"720,898,115","333,963,789",,
"Fines, late payment expense","Fines, late payment expense","Fines, late payment expense","25,626,350,067","24,635,513,481",,
"Cost of material, scraps sold","Cost of material, scraps sold","Cost of material, scraps sold","8,009,664,028","8,077,516,235",,
Expenses for road plot repairs and land restoration at rubber plantations,Expenses for road plot repairs and land restoration at rubber plantations,Expenses for road plot repairs and land restoration at rubber plantations,"7,405,675,338",-,,
Expenses from transportation and processing losses not included in product cost,Expenses from transportation and processing losses not included in product cost,Expenses from transportation and processing losses not included in product cost,"8,464,232,130",-,,
Others,Others,Others,"805,424,211,827","478,538,838,125",,
,,,"901,544,957,868","511,585,831,630",,
