row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Raw materials,Raw materials,Raw materials,"8,135,115,452,567","7,454,880,250,841",,
Labour expense,Labour expense,Labour expense,"9,955,672,483,587","9,135,579,640,502",,
Raw materials,Raw materials,Raw materials,"2,714,713,579,662","2,703,728,428,563",,
Expenses of outsourcing services,Expenses of outsourcing services,Expenses of outsourcing services,"1,950,186,039,856","1,605,337,667,048",,
Other expenses in cash,Other expenses in cash,Other expenses in cash,"2,620,644,260,967","2,144,981,669,641",,
(Reversal)/ Provisions expense,(Reversal)/ Provisions expense,(Reversal)/ Provisions expense,"109,418,649,023","65,817,413,800",,
Setting up Science and Technology Development fund,Setting up Science and Technology Development fund,Setting up Science and Technology Development fund,"744,649,531,456","270,096,922,121",,
,,,"26,230,399,997,118","23,380,421,992,515",,
