row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Corporate income tax expense determine on current taxable income,Corporate income tax expense determine on current taxable income,Corporate income tax expense determine on current taxable income,"1,014,048,540,504","939,455,374,468",,
Adjustment of corporate income tax expense from previous years to current year,Adjustment of corporate income tax expense from previous years to current year,Adjustment of corporate income tax expense from previous years to current year,"38,061,044,005","3,745,272,723",,
Total current corporate income tax expense,Total current corporate income tax expense,Total current corporate income tax expense,"1,052,109,584,509","943,200,647,191",,
