row_label_raw,row_label_full,31/12/2025,01/01/2025,numeric__01/01/2025
VND,VND,VND,VND,
2.006.076.275,VND > 2.006.076.275,2.006.076.275,2.006.076.275,2006076275.0
851.808.697,VND > 851.808.697,851.808.697,1.043.508.697,1043508697.0
2.857.884.972,VND > 2.857.884.972,2.857.884.972,3.049.584.972,3049584972.0
