row_label_raw,row_label_full,col_0,Năm 2025,Năm 2024,numeric__Năm 2025,numeric__Năm 2024
,,,VND,VND,,
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,1.231.291.891.678,1.062.410.381.744,1231291891678.0,1062410381744.0
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",43.483.075.413,46.996.401.293,43483075413.0,46996401293.0
"Chi phí dụng cụ, đồ dùng","Chi phí dụng cụ, đồ dùng","Chi phí dụng cụ, đồ dùng",23.953.636.296,19.449.686.959,23953636296.0,19449686959.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,86.972.050.134,92.210.976.731,86972050134.0,92210976731.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",46.940.262.074,46.592.733.528,46940262074.0,46592733528.0
(Hoàn nhập)/ Dự phòng nợ phải thu khó đòi,(Hoàn nhập)/ Dự phòng nợ phải thu khó đòi,(Hoàn nhập)/ Dự phòng nợ phải thu khó đòi,109.418.649.023,65.817.413.800,109418649023.0,65817413800.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,186.751.417.783,156.839.634.667,186751417783.0,156839634667.0
Trích lập Quỹ khoa học công nghệ,Trích lập Quỹ khoa học công nghệ,Trích lập Quỹ khoa học công nghệ,744.649.531.456,270.096.922.121,744649531456.0,270096922121.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,735.994.271.604,542.318.715.163,735994271604.0,542318715163.0
Phân bổ Lợi thế thương mại,Phân bổ Lợi thế thương mại,Phân bổ Lợi thế thương mại,-,22.369.544.142,,22369544142.0
,,,3.209.454.785.461,2.325.102.410.148,3209454785461.0,2325102410148.0
