row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất,Hình thức đảm bảo,Mục đích vay,31/12/2025,31/12/2025_1,numeric__Loại tiền,numeric__Lãi suất,numeric__Hình thức đảm bảo,numeric__Mục đích vay,numeric__31/12/2025,numeric__31/12/2025_1
,,,Loại tiền,Lãi suất,Hình thức đảm bảo,Mục đích vay,USD/ KHR,VND,,,,,,
- Ngân hàng TMCP Bản Việt,- Ngân hàng TMCP Bản Việt,- Ngân hàng TMCP Bản Việt,VND,"6,0%/năm",Tài sản bảo đảm theo các hợp đồng đảm bảo,Bổ sung vốn lưu động phục vụ kinh doanh,,28.424.000.000,,,,,,28424000000.0
- Ngân hàng TMCP Quân đội,- Ngân hàng TMCP Quân đội,- Ngân hàng TMCP Quân đội,VND,Theo từng khế ước nhận nợ,Tài sản bảo đảm theo các hợp đồng đảm bảo,"Thanh toán các chi phí đầu tư hợp lý, hợp lệ của các dự án tại các Công ty thành viên như các Dự án trồng mới, tái canh và chăm sóc vườn cây cao suBổ sung vốn lưu động phục vụ sản xuất kinh doanh và vốn trung hạn để thực hiện đầu tư trung dài hạn theo kế hoạch",,15.886.482.401,,,,,,15886482401.0
- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,- Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,VND,"Từ 7,3%/ năm đến 8,2%/ năm",Tài sản nhà máy và Quyền sử dụng đất theo GCN số B681959 do UBND tỉnh Quảng Nam cấp ngày 10/02/2015,Dầu tư Nhà máy chế biến cao su Hiệp ĐứcPhục vụ cho vườn cây cao su kiến thiết cơ bản,,8.574.000.000,,,,,,8574000000.0
