row_label_raw,row_label_full,No.,Name of Company,Place of establishment,Rate of interest,Principal activities,numeric__Name of Company,numeric__Place of establishment,numeric__Rate of interest,numeric__Principal activities
12,12,12,"Chu Pah Rubber Co., Ltd","No. 01 Nguyen Thi Minh Khai street, Chu Pah commune, Gia Lai province",100.00%,"New planting, tending, exploiting and processing of rubber latex, coffee and pepper. Production of finished wood products. Production of fertilizers. Wholesale trading and direct export activities",,,100.0,
13,13,13,"Quang Nam Rubber Co., Ltd","National Highway 1A, Thang Binh commune, Da Nang city",100.00%,"Investment in planting and tending rubber trees; Construction of civil works, construction of rural and mountainous infrastructure",,,100.0,
14,14,14,"Nam Giang - Quang Nam Rubber Co., Ltd","Thanh My II village, Thanh My commune, Da Nang city",100.00%,"Investment in planting, tending, exploiting, processing of raw rubber and consumption of rubber products; Planting of economic forests and raw material forests; Hotel services",,,100.0,
15,15,15,"Ha Tinh Rubber Co., Ltd","Km22, National Highway 15A, Ha Linh commune, Ha Tinh province",100.00%,"Planting, protecting and enriching forests; Exploiting, processing and consuming forest products; Exporting finished rubber products; Production of bricks and tiles",,,100.0,
16,16,16,"Huong Khe - Ha Tinh Rubber Co., Ltd","Hamlet 12, Huong Khe commune, Ha Tinh province",100.00%,"Planting and tending, exploiting, processing, exporting rubber products",,,100.0,
17,17,17,"Thanh Hoa Rubber Co., Ltd","No. 135 Ly Nam De street, Hac Thanh ward, Thanh Hoa province",100.00%,"Investment in planting, tending, exploiting, processing of raw rubber and consumption of rubber products",,,100.0,
18,18,18,"Quang Tri Rubber Co., Ltd","No. 264 Hung Vuong street, Nam Dong Ha ward, Quang Tri province",100.00%,"Replanting, tending, exploiting, processing and trading of natural rubber latex",,,100.0,
19,19,19,"Binh Thuan Rubber Co., Ltd","Duc Tai town, Hoai Duc commune, Lam Dong province",100.00%,"Replanting, tending, exploiting and processing of rubber latex",,,100.0,
20,20,20,"Quang Ngai Rubber Co., Ltd","Dong Son commune, Quang Ngai province",100.00%,"Investment in planting, tending, exploiting, processing of raw rubber and consumption of rubber products",,,100.0,
