row_label_raw,row_label_full,col_0,Currency,Interest rate,Guarantee,Purpose,31/12/2025,31/12/2025_1,numeric__Currency,numeric__Interest rate,numeric__Guarantee,numeric__Purpose,numeric__31/12/2025,numeric__31/12/2025_1
,,,Currency,Interest rate,Guarantee,Purpose,USD/ KHR,VND,,,,,,
- Saigon - Hanoi Commercial Joint Stock Bank Laos Limited,- Saigon - Hanoi Commercial Joint Stock Bank Laos Limited,- Saigon - Hanoi Commercial Joint Stock Bank Laos Limited,USD,13.0% per annum for LAK and 9.0% per annum for USD,Mortgage of the rights to exploit assets on leased land (including rubber plantations and related constructions) attached to the leased land use rights.,Supplement working capital for production and business activities,"1,500,000.00","40,386,642,750",,,,,,
- Military Commercial Joint Stock Bank,- Military Commercial Joint Stock Bank,- Military Commercial Joint Stock Bank,VND,According to each debt acknowledgment document,Collateral under the Collateral contracts,"Supplement working capital for business activities relating to the planting, cultivation, tapping and processing of rubber.",,"37,196,147,775",,,,,,
- Vietnam Maritime Commercial Joint Stock Bank,- Vietnam Maritime Commercial Joint Stock Bank,- Vietnam Maritime Commercial Joint Stock Bank,VND,According to each debt acknowledgment document,Collateral under the Collateral contracts,Supplement working capital for production and business activities,,"20,000,000,000",,,,,,
- Saigon Thuong Tin Commercial Joint Stock Bank,- Saigon Thuong Tin Commercial Joint Stock Bank,- Saigon Thuong Tin Commercial Joint Stock Bank,VND,8.5% per annum,"Land use rights No. 0222 and No. 0223 at Ou Preah Village, Ou Kreang Commune, Sambor District, Kratie Province, Kingdom of Cambodia",Supplement working capital for production and business activities,,"18,687,249,203",,,,,,
- Shinhan Bank Vietnam Company Limited - Binh Duong Branch,- Shinhan Bank Vietnam Company Limited - Binh Duong Branch,- Shinhan Bank Vietnam Company Limited - Binh Duong Branch,VND,According to each debt acknowledgment document,Mortgage of term deposits placed at joint stock commercial banks.,Supplement working capital for production and business activities,,"15,000,000,000",,,,,,
- Sai Gon - Ha Noi Commercial Joint Stock Bank,- Sai Gon - Ha Noi Commercial Joint Stock Bank,- Sai Gon - Ha Noi Commercial Joint Stock Bank,VND,According to each debt acknowledgment document,Unsecured,Supplement working capital for production and business activities,,"9,669,703,467",,,,,,
- Vietnam Development Bank,- Vietnam Development Bank,- Vietnam Development Bank,VND,According to each debt acknowledgment document,"Construction works on the land located at No. 1/1 Tan Ky Tan Quy street, Son Ky ward, Tan Phu district, Ho Chi Minh City; Rights arising from the Land Lease Contract No. 2954/HD-TNMT-TTDK; All inventories; All revolving receivables; Machinery, equipment and other assets owned and/or used","Supplement working capital for business operations and to reimburse the portion of own capital used by the Borrower for production and business activities, trading of sports equipment and trading of rubber latex, raw materials and chemicals",,"5,000,000,000",,,,,,
