row_label_raw,row_label_full,col_0,Loại tiền,Lãi suất,col_3,Hình thức đảm bảo,Mục đích vay,31/12/2025,31/12/2025_1,numeric__Loại tiền,numeric__Lãi suất,numeric__col_3,numeric__Hình thức đảm bảo,numeric__Mục đích vay,numeric__31/12/2025,numeric__31/12/2025_1
,,,Loại tiền,Lãi suất,,Hình thức đảm bảo,Mục đích vay,USD/ KHR,VND,,,,,,,
Vay tổ chức khác,Vay tổ chức khác,Vay tổ chức khác,,,,,,,3.089.000.000,,,,,,,3089000000.0
- Kho bạc Nhà nước TĩnhQuảng Trị,- Kho bạc Nhà nước TĩnhQuảng Trị,- Kho bạc Nhà nước TĩnhQuảng Trị,VND,Không tính lãi,Tín chấp,,Cấp vốn hỗ trợ các hộ gia đình trồng câycao su từ năm 1993 - 1998 phục vụ dự án327 do Nông trường Quyết Thắng đứngra nhận bảo lãnh đang chờ quyết toán,,3.089.000.000,,,,,,,3089000000.0
