row_label_raw,row_label_full,Họ và tên,Chức vụ,Năm 2025,Năm 2024,numeric__Chức vụ,numeric__Năm 2025,numeric__Năm 2024
,,,,VND,VND,,,
Ông Trần Như Hùng,Ông Trần Như Hùng,Ông Trần Như Hùng,Phố Tổng Giám đốc(Bổ nhiệm ngày 05/11/2025),213.283.794,-,,213283794.0,
Ông Huỳnh Kim Nhụt,Ông Huỳnh Kim Nhụt,Ông Huỳnh Kim Nhụt,Phố Tổng Giám đốc(Miễn nhiệm từ ngày 15/09/2025),959.777.073,1.120.929.325,,959777073.0,1120929325.0
Ông Lê Đình Bửu Trí,Ông Lê Đình Bửu Trí,Ông Lê Đình Bửu Trí,Phố Tổng Giám đốc(Miễn nhiệm từ ngày 15/09/2025),959.777.073,1.120.929.325,,959777073.0,1120929325.0
Ông Nguyễn Văn Cường,Ông Nguyễn Văn Cường,Ông Nguyễn Văn Cường,Kiểm soát viên chuyên trách(Bổ nhiệm từ ngày 05/11/2025),236.981.993,-,,236981993.0,
Ông Đỗ Khắc Thăng,Ông Đỗ Khắc Thăng,Ông Đỗ Khắc Thăng,Trường Ban kiểm soát(Miễn nhiệm từ ngày 17/06/2024),-,465.594.342,,,465594342.0
Ông Nguyễn Minh Đức,Ông Nguyễn Minh Đức,Ông Nguyễn Minh Đức,Kiểm soát viên,142.189.196,152.376.330,,142189196.0,152376330.0
Ông Võ Văn Tuấn,Ông Võ Văn Tuấn,Ông Võ Văn Tuấn,Kiểm soát viên,142.189.196,152.376.330,,142189196.0,152376330.0
