row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Labour expense,Labour expense,Labour expense,"35,005,499,871","22,748,744,611",,
Raw materials,Raw materials,Raw materials,"53,753,038,198","72,301,935,552",,
Transportation and loading/unloading expenses,Transportation and loading/unloading expenses,Transportation and loading/unloading expenses,"181,634,051,276","74,126,635,454",,
Depreciation expense,Depreciation expense,Depreciation expense,"1,666,102,766","5,129,945,510",,
Expenses of outsourcing services,Expenses of outsourcing services,Expenses of outsourcing services,"156,994,619,627","276,443,425,377",,
Commission expense,Commission expense,Commission expense,"1,657,673,739","35,552,097,600",,
Other expenses in cash,Other expenses in cash,Other expenses in cash,"46,580,635,551","67,977,393,248",,
,,,"477,291,621,028","554,280,177,352",,
