row_label_raw,row_label_full,col_0,Sản xuất và kinh doanh mú cao su,Sản xuất và kinh doanh các sản phẩm từ cao su,Chế biến gỗ,"Xây dựng, bất động sản, cơ sở hạ tầng","Dịch vụ du lịch, nhà hàng, khách sạn",Kinh doanh điện năng,Hoạt động kinh doanh khác,Điều chính và loại trừ,31/12/2025,numeric__Sản xuất và kinh doanh mú cao su,numeric__Sản xuất và kinh doanh các sản phẩm từ cao su,numeric__Chế biến gỗ,"numeric__Xây dựng, bất động sản, cơ sở hạ tầng","numeric__Dịch vụ du lịch, nhà hàng, khách sạn",numeric__Kinh doanh điện năng,numeric__Hoạt động kinh doanh khác,numeric__Điều chính và loại trừ,numeric__31/12/2025
,,,VND,VND,VND,VND,VND,VND,VND,VND,VND,,,,,,,,,
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,615.787.771.712,1.265.523.575,10.010.798.801,40.070.868.998,108.129.415,31.413.523.258,5.475.725.378,(354.375),704.131.986.762,615787771712.0,1265523575.0,10010798801.0,40070868998.0,108129415.0,31413523258.0,5475725378.0,-354375.0,704131986762.0
Vay và nợ thuê tài chính ngắn hạn,Vay và nợ thuê tài chính ngắn hạn,Vay và nợ thuê tài chính ngắn hạn,949.912.469.497,41.762.615.234,555.207.026.402,98.935.292.156,-,81.342.168.592,2.054.880.373,(282.421.234.719),1.446.793.217.535,949912469497.0,41762615234.0,555207026402.0,98935292156.0,,81342168592.0,2054880373.0,-282421234719.0,1446793217535.0
Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,Vay và nợ thuê tài chính dài hạn,1.130.122.893.872,10.293.188.528,236.953.714.162,-,-,353.290.758.619,-,(204.537.154.261),1.526.123.400.920,1130122893872.0,10293188528.0,236953714162.0,,,353290758619.0,,-204537154261.0,1526123400920.0
