row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Interest expense,Interest expense,Interest expense,"240,727,726,843","352,905,202,449",,
Loss from disposal of short-term and long-term investments,Loss from disposal of short-term and long-term investments,Loss from disposal of short-term and long-term investments,"1,027,310,459",-,,
Provision / (Reversal) of provision for devaluation of investments,Provision / (Reversal) of provision for devaluation of investments,Provision / (Reversal) of provision for devaluation of investments,"(4,283,770,796)","(5,399,477,856)",,
Loss on exchange difference in the year,Loss on exchange difference in the year,Loss on exchange difference in the year,"49,884,410,821","1,251,910,997",,
Loss on exchange difference at the year-end,Loss on exchange difference at the year-end,Loss on exchange difference at the year-end,"12,631,954,492","109,989,212,314",,
Others,Others,Others,"10,684,701,896","6,251,595,017",,
,,,"310,672,333,715","464,998,442,921",,
