row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Beginning balance,Beginning balance,Beginning balance,"1,348,954,014,686","460,661,081,422",,
Increase in the year,Increase in the year,Increase in the year,"644,807,251,978","888,292,933,264",,
- Due to the translation of the FS from foreign currency to VND,- Due to the translation of the FS from foreign currency to VND,- Due to the translation of the FS from foreign currency to VND,"644,807,251,978","888,292,933,264",,
Decrease in the year,Decrease in the year,Decrease in the year,"(259,697,719,470)",-,,
- Due to other reasons,- Due to other reasons,- Due to other reasons,"(259,697,719,470)",-,,
Ending balance,Ending balance,Ending balance,"1,734,063,547,194","1,348,954,014,686",,
