row_label_raw,row_label_full,Diễn giải,col_1,Số tiền,numeric__col_1,numeric__Số tiền
Diễn giải,Diễn giải,Diễn giải,,VND,,
Tổng giá trị hợp đồng đã ký và ghi nhận lũy kế (chưa bao gồm phí quản lý):,Diễn giải > Tổng giá trị hợp đồng đã ký và ghi nhận lũy kế (chưa bao gồm phí quản lý):,Tổng giá trị hợp đồng đã ký và ghi nhận lũy kế (chưa bao gồm phí quản lý):,,15.307.074.934.761,,15307074934761.0
- Trong đó: Tổng giá trị hợp đồng đã ký và ghi nhận lũy kế đến ngày 31/12/2025 liên quan đến doanh thu nhận trước tiền thuê đất và phí sử dụng hạ tầng khu công nghiệp sẽ phân bổ dẫn (chưa bao gồm phí quản lý),Diễn giải > - Trong đó: Tổng giá trị hợp đồng đã ký và ghi nhận lũy kế đến ngày 31/12/2025 liên quan đến doanh thu nhận trước tiền thuê đất và phí sử dụng hạ tầng khu công nghiệp sẽ phân bổ dẫn (chưa bao gồm phí quản lý),- Trong đó: Tổng giá trị hợp đồng đã ký và ghi nhận lũy kế đến ngày 31/12/2025 liên quan đến doanh thu nhận trước tiền thuê đất và phí sử dụng hạ tầng khu công nghiệp sẽ phân bổ dẫn (chưa bao gồm phí quản lý),(1),13.022.084.064.885,-1.0,13022084064885.0
Doanh thu nhận trước tiền thuê đã phân bổ vào Kết quả kinh doanh theo thời hạn thuê lũy kế đến ngày 01/01/2025 (chưa bao gồm phí quản lý),Diễn giải > Doanh thu nhận trước tiền thuê đã phân bổ vào Kết quả kinh doanh theo thời hạn thuê lũy kế đến ngày 01/01/2025 (chưa bao gồm phí quản lý),Doanh thu nhận trước tiền thuê đã phân bổ vào Kết quả kinh doanh theo thời hạn thuê lũy kế đến ngày 01/01/2025 (chưa bao gồm phí quản lý),,2.297.725.945.470,,2297725945470.0
Trong đó:,Trong đó:,Trong đó:,,,,
- Doanh thu nhận trước từ các hợp đồng đã ký và ghi nhận lũy kế đến ngày 01/01/2025 đã phân bổ vào Kết quả kinh doanh theo thời hạn thuê,Trong đó: > - Doanh thu nhận trước từ các hợp đồng đã ký và ghi nhận lũy kế đến ngày 01/01/2025 đã phân bổ vào Kết quả kinh doanh theo thời hạn thuê,- Doanh thu nhận trước từ các hợp đồng đã ký và ghi nhận lũy kế đến ngày 01/01/2025 đã phân bổ vào Kết quả kinh doanh theo thời hạn thuê,(2),2.282.757.657.996,-2.0,2282757657996.0
- Doanh thu nhận trước từ các hợp đồng đã ký và ghi nhận lũy kế đến ngày 01/01/2025 đã phân bổ vào kết quả kinh doanh nhưng được trình bày lại do hợp đồng đủ điều kiện ghi nhận một lần,Trong đó: > - Doanh thu nhận trước từ các hợp đồng đã ký và ghi nhận lũy kế đến ngày 01/01/2025 đã phân bổ vào kết quả kinh doanh nhưng được trình bày lại do hợp đồng đủ điều kiện ghi nhận một lần,- Doanh thu nhận trước từ các hợp đồng đã ký và ghi nhận lũy kế đến ngày 01/01/2025 đã phân bổ vào kết quả kinh doanh nhưng được trình bày lại do hợp đồng đủ điều kiện ghi nhận một lần,,14.968.287.474,,14968287474.0
Doanh thu nhận trước tiền thuê đã phân bổ vào kết quả kinh doanh trong năm (chưa bao gồm phí quản lý),Trong đó: > Doanh thu nhận trước tiền thuê đã phân bổ vào kết quả kinh doanh trong năm (chưa bao gồm phí quản lý),Doanh thu nhận trước tiền thuê đã phân bổ vào kết quả kinh doanh trong năm (chưa bao gồm phí quản lý),(3),467.225.802.405,-3.0,467225802405.0
Doanh thu chưa thực hiện còn lại chờ phân bổ (chưa bao gồm phí quản lý) tại ngày 31/12/2025,Trong đó: > Doanh thu chưa thực hiện còn lại chờ phân bổ (chưa bao gồm phí quản lý) tại ngày 31/12/2025,Doanh thu chưa thực hiện còn lại chờ phân bổ (chưa bao gồm phí quản lý) tại ngày 31/12/2025,(4) = (1) - (2) - (3),10.272.100.604.484,,10272100604484.0
