row_label_raw,row_label_full,col_0,31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
,,,VND,VND,,
a) Short-term,a) Short-term,a) Short-term,a) Short-term,a) Short-term,,
- Dispatched tools and supplies,- Dispatched tools and supplies,- Dispatched tools and supplies,"24,116,154,611","34,465,059,657",,
- Repair expenses,- Repair expenses,- Repair expenses,"1,854,569,330","3,755,609,718",,
- Prepaid land rental and office rental,- Prepaid land rental and office rental,- Prepaid land rental and office rental,"87,501,535",-,,
- Others,- Others,- Others,"32,600,517,662","39,079,842,422",,
,,,"58,658,743,138","77,300,511,797",,
b) Long-term,b) Long-term,b) Long-term,b) Long-term,b) Long-term,,
- Dispatched tools and supplies,- Dispatched tools and supplies,- Dispatched tools and supplies,"237,490,353,638","188,209,976,040",,
- Repair expenses,- Repair expenses,- Repair expenses,"198,771,738,647","152,110,716,894",,
- Project costs funded by the Science and Technology fund,- Project costs funded by the Science and Technology fund,- Project costs funded by the Science and Technology fund,"105,271,106","816,509,906",,
- Prepaid land rental and office rental,- Prepaid land rental and office rental,- Prepaid land rental and office rental,"5,015,705,042,447","5,403,354,442,992",,
- Brokerage commission expenses,- Brokerage commission expenses,- Brokerage commission expenses,"46,663,551,532","47,949,022,031",,
- Others,- Others,- Others,"372,676,050,691","412,021,853,257",,
,,,"5,871,412,008,061","6,204,462,521,120",,
