row_label_raw,row_label_full,1,"Văn phòng đại diện tại Số 56 Nguyễn Du, phường Cửa Nam, Thành phố Hà Nội Hà Nội","numeric__Văn phòng đại diện tại Số 56 Nguyễn Du, phường Cửa Nam, Thành phố Hà Nội Hà Nội"
2,2,2,"Văn phòng đại diện tại Số 7B, phố 466, phường Tonle Basac, quận Charkamon, Phnom Penh, Vương quốc Campuchia Campuchia",
3,3,3,"Văn phòng đại diện tại Bản Hongke, huyện Saysetha, Thủ đô Viếng Chăn, Lào nước Cộng hòa Dân chủ Nhân dân Lào",
