row_label_raw,row_label_full,col_0,31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
,,,VND,VND,,
- Prepayments from customers for domestic rubber purchases,- Prepayments from customers for domestic rubber purchases,- Prepayments from customers for domestic rubber purchases,"615,205,015,184","171,303,385,128",,
- Prepayments from customers for export rubber purchases,- Prepayments from customers for export rubber purchases,- Prepayments from customers for export rubber purchases,"209,224,784,957","201,991,747,821",,
- Prepayments from customers for the purchase of liquidated and fallen rubber trees,- Prepayments from customers for the purchase of liquidated and fallen rubber trees,- Prepayments from customers for the purchase of liquidated and fallen rubber trees,"281,394,380,905","9,767,747,569",,
"- Prepayments from customers for the sale, transfer, and installation of mechanical works and machinery and equipment","- Prepayments from customers for the sale, transfer, and installation of mechanical works and machinery and equipment","- Prepayments from customers for the sale, transfer, and installation of mechanical works and machinery and equipment","5,494,404,000","6,739,060,000",,
- Prepayments from customers for industrial park and residential area infrastructure leasing,- Prepayments from customers for industrial park and residential area infrastructure leasing,- Prepayments from customers for industrial park and residential area infrastructure leasing,"3,995,740,109","140,358,654,024",,
- Prepayments from customers for asset leasing activities,- Prepayments from customers for asset leasing activities,- Prepayments from customers for asset leasing activities,-,"705,954,026",,
- Prepayments from customers for other goods trading and services rendered,- Prepayments from customers for other goods trading and services rendered,- Prepayments from customers for other goods trading and services rendered,"26,360,052,886","16,518,618,385",,
- Others,- Others,- Others,"69,291,132,925","71,600,317,172",,
,,,"1,210,965,510,966","618,985,484,125",,
