row_label_raw,row_label_full,No.,Name of Company,Place of establishment,Rate of interest,Principal activities,numeric__Name of Company,numeric__Place of establishment,numeric__Rate of interest,numeric__Principal activities
114,114,114,Muong Nhe Dien Bien Rubber JSC,"Muong Nhe village, Muong Nhe commune, Dien Bien province",100.00%,"Planting, tending, exploiting and processing rubber latex",,,100.0,
115,115,115,"Qua Van - Quang Tri Rubber Co., Ltd (Laos)","Salavan province, Lao People's Democratic Republic",100.00%,"Planting, tending, exploiting and processing rubber latex",,,100.0,
116,116,116,VRG Japan Rubber Export JSC,"No. 269A Nguyen Trong Tuyen street, Phu Nhuan ward, Ho Chi Minh City",50.00%,Wholesale trading of rubber,,,50.0,
117,117,117,Loc Ninh Wood JSC,"Dien Bien Phu street, Ninh Thuan quarter, Loc Ninh commune, Dong Nai province",68.17%,"Sawing, slicing, planing and preserving wood; Wood exploitation; Wood production",,,68.17,
118,118,118,"Phuoc Hoa - Dak Lak Rubber and Forestry Co., Ltd","Hamlet 2, Ea Rok commune, Dak Lak province",60.34%,Planting fruit trees; Processing and preserving fruits and vegetables; Planting rubber trees; Production of other rubber products,,,60.34,
119,119,119,"Kon Tum Rubber Wood Manufacturing Co., Ltd","Hamlet 01, Dak Ha commune, Quang Ngai province",51.00%,"Exploiting wood and other forest products; gathering forest products; Sawing, slicing and preserving wood",,,51.0,
120,120,120,Vietnam Furniture Town Corporation,"U&I Building, No. 158 Ngo Gia Tu street, Thu Dau Mot ward, Ho Chi Minh City",33.97%,Production of other wood and metal products.,,,33.97,
