row_label_raw,row_label_full,col_0,Year 2025,Year 2024,numeric__Year 2025,numeric__Year 2024
,,,VND,VND,,
Beginning balance,Beginning balance,Beginning balance,"(33,823,318,791)","(53,804,697,590)",,
Amount granted during the year,Amount granted during the year,Amount granted during the year,"88,606,339,385","118,377,932,599",,
Non-business expenditures,Non-business expenditures,Non-business expenditures,"(85,003,993,453)","(98,396,553,800)",,
Ending balance,Ending balance,Ending balance,"(30,220,972,859)","(33,823,318,791)",,
