row_label_raw,row_label_full,col_0,31/12/2025,01/01/2025,numeric__31/12/2025,numeric__01/01/2025
,,,VND,VND,,
- Receivables from customers for domestic rubber latex sales,- Receivables from customers for domestic rubber latex sales,- Receivables from customers for domestic rubber latex sales,"371,506,175,885","316,869,290,569",,
- Receivables from customers for exported rubber latex,- Receivables from customers for exported rubber latex,- Receivables from customers for exported rubber latex,"288,361,025,934","461,315,933,875",,
"- Receivables from customers for rubber latex processing, pallet manufacturing, and wood product production services","- Receivables from customers for rubber latex processing, pallet manufacturing, and wood product production services","- Receivables from customers for rubber latex processing, pallet manufacturing, and wood product production services","379,666,182,919","370,198,646,668",,
- Receivables from customers for electricity generation and trading activities,- Receivables from customers for electricity generation and trading activities,- Receivables from customers for electricity generation and trading activities,"132,093,096,647","143,345,227,163",,
- Receivables from customers for liquidated and fallen rubber trees,- Receivables from customers for liquidated and fallen rubber trees,- Receivables from customers for liquidated and fallen rubber trees,"5,042,895,000","4,353,434,118",,
"- Receivables from customers for the sale, transfer, and installation of mechanical works and machinery and equipment","- Receivables from customers for the sale, transfer, and installation of mechanical works and machinery and equipment","- Receivables from customers for the sale, transfer, and installation of mechanical works and machinery and equipment","303,374,372","47,922,641,906",,
"- Receivables from customers for consultancy, supervision, and appraisal services in construction and installation works","- Receivables from customers for consultancy, supervision, and appraisal services in construction and installation works","- Receivables from customers for consultancy, supervision, and appraisal services in construction and installation works","570,964,000","570,964,000",,
- Receivables from customers for industrial park and residential area infrastructure leasing,- Receivables from customers for industrial park and residential area infrastructure leasing,- Receivables from customers for industrial park and residential area infrastructure leasing,"167,651,894,047","76,469,717,671",,
- Receivables from customers for asset leasing activities,- Receivables from customers for asset leasing activities,- Receivables from customers for asset leasing activities,"28,215,526,078","37,548,742,294",,
- Receivables from customers for goods trading and provision of other services,- Receivables from customers for goods trading and provision of other services,- Receivables from customers for goods trading and provision of other services,"172,306,064,110","89,952,666,795",,
,,,"1,545,717,198,992","1,548,547,265,059",,
In which:,In which:,In which:,In which:,In which:,,
- Short-term trade receivables from related parties,- Short-term trade receivables from related parties,- Short-term trade receivables from related parties,"55,410,968,402","55,271,465,557",,
- Short-term trade receivables from other parties(Detailed as in Note No. 50),- Short-term trade receivables from other parties(Detailed as in Note No. 50),- Short-term trade receivables from other parties(Detailed as in Note No. 50),"1,490,306,230,590","1,493,275,799,502",,
