row_label_raw,row_label_full,No.,Name of Company,Place of establishment,Rate of interest,Principal activities,numeric__Name of Company,numeric__Place of establishment,numeric__Rate of interest,numeric__Principal activities
11,11,11,Chu Pah Rubber Wood Processing JSC,"Ia Khuoi Industrial Park, Tan Lap hamlet, Ia Khuoi commune, Gia Lai province",34.32%,"Timber exploitation; Production of other wood products; Production of products from bamboo, rattan, straw and plaiting materials",,,34.32,
12,12,12,Viet My Ha Tinh Agricultural Development JSC,"16 Vo Liem Son street, Thanh Sen ward, Ha Tinh province",35.94%,Exploitation of chemical minerals and fertilizer minerals; Drainage and wastewater treatment; Construction of civil engineering works,,,35.94,
13,13,13,"Nam Tan Uyen Urban and Industrial Co., Ltd","Long Thanh Plantation Office, Zone 13, Binh An commune, Dong Nai province",20.00%,"Real estate business, ownership, use or lease of land use rights; Construction of various types of houses; Construction of railway and road works",,,20.0,
14,14,14,Dau Tieng Viet Lao Rubber JSC,"Quarter 3, Dau Tieng commune, Ho Chi Minh City",49.00%,"Planting, tending, exploiting and processing rubber in Laos",,,49.0,
15,15,15,Viet Nam Rubber Urban and Industrial Park Development JSC,"No. 165 Bach Dang street, Le Thanh Nghi, Hai Phong city",39.35%,"Investment in construction of infrastructure and business of industrial parks; Construction of houses, apartments and offices; Exploitation and processing of various types of minerals; Leasing land, warehouses, offices, houses and parking lots",,,39.35,
16,16,16,Vinh Son Investment JSC,"Village 7, Phu Cat Commune, Hanoi City",21.54%,"Investment in construction, operation management, and commercial electricity trading of hydropower plants; Construction of civil, industrial and infrastructure works.",,,21.54,
