row_label_raw,row_label_full,col_0,Vốn đầu tư của chủ sở hữu VND,Thặng dư vốn cổ phần VND,Cổ phiếu quỹ VND,Quỹ đầu tư phát triển VND,Lợi nhuận chưa phân phối VND,Lợi ích Cổ đông không kiểm soát VND,Tổng VND,numeric__Vốn đầu tư của chủ sở hữu VND,numeric__Thặng dư vốn cổ phần VND,numeric__Cổ phiếu quỹ VND,numeric__Quỹ đầu tư phát triển VND,numeric__Lợi nhuận chưa phân phối VND,numeric__Lợi ích Cổ đông không kiểm soát VND,numeric__Tổng VND
Số đầu năm trước,Số đầu năm trước,Số đầu năm trước,2.747.440.630.000,139.270.925.591,(42.082.508.146),19.572.915.034,201.630.967.164,1.291.910.886,3.067.124.840.529,2747440630000.0,139270925591.0,-42082508146.0,19572915034.0,201630967164.0,1291910886.0,3067124840529.0
Tăng trong năm do hợp nhất,Tăng trong năm do hợp nhất,Tăng trong năm do hợp nhất,-,-,-,-,-,67.903.339.800,67.903.339.800,,,,,,67903339800.0,67903339800.0
Lợi nhuận trong năm Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,Lợi nhuận trong năm Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,Lợi nhuận trong năm Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,-,-,-,-,91.988.703.280,157.072.168,92.145.775.448,,,,,91988703280.0,157072168.0,92145775448.0
Lợi nhuận trong năm Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,Lợi nhuận trong năm Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,Lợi nhuận trong năm Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,-,-,-,-,(6.293.949.620),(685.937.418),(6.979.887.038),,,,,-6293949620.0,-685937418.0,-6979887038.0
Số đầu năm nay,Số đầu năm nay,Số đầu năm nay,2.747.440.630.000,139.270.925.591,(42.082.508.146),19.572.915.034,287.325.720.824,68.666.385.436,3.220.194.068.739,2747440630000.0,139270925591.0,-42082508146.0,19572915034.0,287325720824.0,68666385436.0,3220194068739.0
Lợi nhuận trong năm Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,Lợi nhuận trong năm Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,Lợi nhuận trong năm Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,-,-,-,-,183.558.269.276,10.445.329.195,194.003.598.471,,,,,183558269276.0,10445329195.0,194003598471.0
Lợi nhuận trong năm Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,Lợi nhuận trong năm Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,Lợi nhuận trong năm Ảnh hưởng ghi nhận biến động giá trị hợp lý trong năm,-,-,-,-,(55.337.790.456),(6.030.912.778),(61.368.703.234),,,,,-55337790456.0,-6030912778.0,-61368703234.0
(Tăng) cổ phiếu quỹ (*),(Tăng) cổ phiếu quỹ (*),(Tăng) cổ phiếu quỹ (*),-,-,(92.599.450.000),-,-,-,(92.599.450.000),,,-92599450000.0,,,,-92599450000.0
Số cuối năm nay,Số cuối năm nay,Số cuối năm nay,2.747.440.630.000,139.270.925.591,(134.681.958.146),19.572.915.034,415.546.199.644,73.080.801.853,3.260.229.513.976,2747440630000.0,139270925591.0,-134681958146.0,19572915034.0,415546199644.0,73080801853.0,3260229513976.0
