row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",89.713.501.512,64.901.731.404,89713501512.0,64901731404.0
Chênh lệch giữa giá đánh giá lại và giá gốc khoản đầu tư,Chênh lệch giữa giá đánh giá lại và giá gốc khoản đầu tư,Chênh lệch giữa giá đánh giá lại và giá gốc khoản đầu tư,-,60.065.266.963,,60065266963.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,36.258.566,1.049.065.726,36258566.0,1049065726.0
Cộng,Cộng,Cộng,89.749.760.078,126.016.064.093,89749760078.0,126016064093.0
