row_label_raw,row_label_full,col_0,Số cuối năm VND,Số đầu năm VND,numeric__Số cuối năm VND,numeric__Số đầu năm VND
Tiền mặt,Tiền mặt,Tiền mặt,5.057.502.887,4.043.451.204,5057502887.0,4043451204.0
Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,Tiền gửi ngân hàng không kỳ hạn,78.971.251.185,69.855.600.042,78971251185.0,69855600042.0
Các khoản tương đương tiền,Các khoản tương đương tiền,Các khoản tương đương tiền,-,72.000.000.000,,72000000000.0
Cộng,Cộng,Cộng,84.028.754.072,145.899.051.246,84028754072.0,145899051246.0
