row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc VND,Số cuối năm > Giá trị ghi số VND,Số đầu năm > Giá gốc VND,Số đầu năm > Giá trị ghi số VND,numeric__Số cuối năm > Giá gốc VND,numeric__Số cuối năm > Giá trị ghi số VND,numeric__Số đầu năm > Giá gốc VND,numeric__Số đầu năm > Giá trị ghi số VND
Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),2.706.631.233.950,2.706.631.233.950,1.789.507.945.205,1.789.507.945.205,2706631233950.0,2706631233950.0,1789507945205.0,1789507945205.0
Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),Tiền gửi có kỳ hạn (*),2.706.631.233.950,2.706.631.233.950,1.789.507.945.205,1.789.507.945.205,2706631233950.0,2706631233950.0,1789507945205.0,1789507945205.0
