row_label_raw,row_label_full,col_0,Số đầu năm,Số đầu năm_1,Số đầu năm_2,Trong năm,Trong năm_1,Số cuối năm,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2,numeric__Trong năm,numeric__Trong năm_1,numeric__Số cuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
,,,Giá trị,Nhận nợ,Thanh toán,Chênh lệch tỷ giá,Chênh lệch tỷ giá,Giá trị,,,,,,
Vay dài hạn,Vay dài hạn,Vay dài hạn,3.198.352.105.370,1.084.123.440.000,(893.008.535.944),44.015.612.871,44.015.612.871,3.433.482.622.297,3198352105370.0,1084123440000.0,-893008535944.0,44015612871.0,44015612871.0,3433482622297.0
