row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III.,III.,III.,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,LƯU CHUYỄN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. > 1.,1.,"Tiền thu từ phát hành cố phiếu, nhận vốn góp của chủ sở hữu",31,-,238.921.780.000,,31.0,,238921780000.0
2.,III. > 2.,2.,Tiền thu từ đi vay,33,1.489.439.651.977,1.635.685.883.664,,33.0,1489439651977.0,1635685883664.0
3.,III. > 3.,3.,Tiền trả nợ gốc vay,34,(1.090.433.809.473),(909.576.062.305),,34.0,-1090433809473.0,-909576062305.0
4.,III. > 4.,4.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(40.494.919.310),(382.512.410.600),,36.0,-40494919310.0,-382512410600.0
4.,III. > 4.,4.,Lưu chuyển tiền thuần từ hoạt động tài chính,40,358.510.923.194,582.519.190.759,,40.0,358510923194.0,582519190759.0
4.,III. > 4.,4.,Lưu chuyển tiền thuần trong năm (50=20+30+40),50,510.614.505.344,(188.345.649.843),,50.0,510614505344.0,-188345649843.0
4.,III. > 4.,4.,Tiền và tương đương tiền đầu năm,60,1.283.386.854.560,1.472.901.602.636,,60.0,1283386854560.0,1472901602636.0
4.,III. > 4.,4.,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đối ngoại tệ,61,(251.610.494),(1.169.098.233),,61.0,-251610494.0,-1169098233.0
4.,III. > 4.,4.,Tiền và tương đương tiền cuối năm (70=50+60+61),70,1.793.749.749.410,1.283.386.854.560,,70.0,1793749749410.0,1283386854560.0
