row_label_raw,row_label_full,Trong vòng một năm > Trong năm thứ hai > Từ năm thứ ba đến năm thứ năm > Sau năm năm,Số cuối nămVND > 842.141.701.475 > 728.094.186.748 > 1.533.091.466.412 > 330.155.267.662,Số đầu nămVND > 730.240.299.739 > 765.973.962.251 > 1.231.969.206.730 > 470.168.636.651,numeric__Số cuối nămVND > 842.141.701.475 > 728.094.186.748 > 1.533.091.466.412 > 330.155.267.662,numeric__Số đầu nămVND > 730.240.299.739 > 765.973.962.251 > 1.231.969.206.730 > 470.168.636.651
,,,3.433.482.622.297,3.198.352.105.370,3433482622297.0,3198352105370.0
Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),Trừ: Số phải trả trong vòng 12 tháng(được trình bày ở phần vay ngắn hạn),(842.141.701.475),(730.240.299.739),-842141701475.0,-730240299739.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,2.591.340.920.822,2.468.111.805.631,2591340920822.0,2468111805631.0
