row_label_raw,row_label_full,col_0,Tài sản,Tài sản_1,Công nợ,Công nợ_1,numeric__Tài sản,numeric__Tài sản_1,numeric__Công nợ,numeric__Công nợ_1
,,,Số cuối năm VND,Số đầu năm VND,Số cuối năm VND,Số đầu năm VND,,,,
Đô la Mỹ USD),Đô la Mỹ USD),Đô la Mỹ USD),297.476.115.784,222.674.655.347,1.285.924.903.335,1.556.512.698.108,297476115784.0,222674655347.0,1285924903335.0,1556512698108.0
Euro (EUR),Euro (EUR),Euro (EUR),15.492.319.770,49.665.867.681,1.431.303.537,3.388.394.252,15492319770.0,49665867681.0,1431303537.0,3388394252.0
Yên Nhật (JPY),Yên Nhật (JPY),Yên Nhật (JPY),118.284.146,-,12.178.483.286,3.294.302.132,118284146.0,,12178483286.0,3294302132.0
Đô la Singapore (SGD),Đô la Singapore (SGD),Đô la Singapore (SGD),-,1.307.572,1.589.113.369,5.189.492.526,,1307572.0,1589113369.0,5189492526.0
